Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
london|8.85250618588e-05,adequate|8.31847651742e-05,hasse|1.5666339059e-05,robustly|2.50759948665e-05,game|5.60745533841e-05,shallow|6.09357827195e-05,accounting|8.76788568244e-05,theme|5.75060101789e-05,whether|9.55025442453e-05,favorable|8.99223065937e-05,chosen|8.97072591369e-05,blue|0.000100301461032,coder|1.59054452377e-05,tag|0.000132436233863,latest|8.64942353162e-05,intertwined|0.000106210371658,layering|2.12396748639e-05,interface|0.000103323412388,high-dimensional|0.000102708030509,embedded|0.00012115483583
collective|8.85250607298e-05,speedup|8.31847650947e-05,relying|1.56639486919e-05,rainbow|2.50753590935e-05,deriving|5.607452725e-05,day|6.09357815455e-05,seamlessly|8.76788565122e-05,impose|5.7506006709e-05,imported|9.55025441987e-05,preference|8.99223065581e-05,selecting|8.97072587975e-05,n|0.0001003014609,chromosome|1.58985303694e-05,acros|0.000132436233862,monitor|8.64942353111e-05,subdivide|0.000106210371651,encompass|2.12396691873e-05,presentation|0.000103323412369,shader|0.000102708030505,whiteboard|0.000121154835829
working|8.85250589478e-05,characterizing|8.31847649812e-05,fold|1.56533204601e-05,exemplar|2.5074531154e-05,growing|5.60745234081e-05,merely|6.09357727973e-05,identified|8.76788564043e-05,cooperative|5.7506004298e-05,soft|9.55025441762e-05,scattering|8.9922306125e-05,exceed|8.9707258685e-05,recursively|0.000100301460709,version|1.58910411686e-05,residue|0.000132436233862,augmented|8.6494235287e-05,imprecise|0.000106210371604,analyst's|2.1238221726e-05,right|0.000103323412351,reliably|0.000102708030494,matching|0.000121154835811
sensor|8.85250576514e-05,presence|8.31847649738e-05,cumulu|1.56526809034e-05,wrong|2.50739615289e-05,frequently|5.60745208305e-05,juxtaposition|6.09357717529e-05,otherwise|8.76788555368e-05,correspondingly|5.7506001197e-05,exceptional|9.55025441727e-05,adjacency|8.99223060597e-05,selector|8.97072586068e-05,representative|0.000100301460261,town|1.58813002202e-05,user-driven|0.000132436233861,benchmark|8.64942352032e-05,hydrothermal|0.000106210371562,finance|2.12382217259e-05,safety|0.000103323412351,affect|0.000102708030478,placement|0.000121154835772
tactic|8.85250572847e-05,monitor|8.31847644394e-05,causality|1.56507138261e-05,indentation|2.50735131486e-05,enlarged|5.60745127145e-05,preference|6.09357626366e-05,freeform|8.76788555198e-05,routine|5.75059970456e-05,inference|9.55025440552e-05,feed|8.99223057164e-05,coarse-to-fine|8.97072585832e-05,geoscientist|0.000100301458999,regularly|1.58796192951e-05,[user/machine|0.000132436233861,collaborated|8.64942351309e-05,interrelation|0.000106210371515,scivi|2.12355679331e-05,engaging|0.00010332341231,putative|0.000102708030476,accelerator|0.000121154835758
happened|8.85250568435e-05,quadratic|8.31847639488e-05,saddle|1.56439766038e-05,conjoint|2.50727610242e-05,information-theoretic|5.60744590583e-05,supplemented|6.093576245e-05,modeled|8.76788543352e-05,nucleu|5.75059919264e-05,bump|9.55025438657e-05,13|8.9922304834e-05,portal|8.97072585484e-05,span|0.000100301458926,flattened|1.58705085073e-05,[visualization]|0.000132436233861,concern|8.64942350974e-05,choice|0.000106210371494,validity|2.12281679829e-05,influence|0.00010332341231,evaluation|0.000102708030436,thread|0.000121154835742
black|8.85250565538e-05,emphasizing|8.31847638166e-05,octree-based|1.56426639491e-05,redundant|2.50723382359e-05,analyst'|5.60744308274e-05,refined|6.09357524385e-05,flexibly|8.76788543144e-05,trend|5.75059848782e-05,reporting|9.55025435995e-05,observation|8.99223047681e-05,high-performance|8.97072584102e-05,mental|0.00010030145875,proportion|1.58654426845e-05,systems]|0.000132436233861,ie|8.64942350967e-05,placement|0.000106210371442,km|2.12195689471e-05,extend|0.000103323412303,&|0.000102708030396,investigating|0.000121154835738
political|8.85250559589e-05,bibliographic|8.31847635021e-05,disconnected|1.56426584345e-05,considering|2.50722967362e-05,though|5.60744115709e-05,isolate|6.09357473393e-05,biology|8.76788532723e-05,indication|5.75059808659e-05,non-spatial|9.55025434224e-05,instant|8.99223042814e-05,modality|8.97072582076e-05,initialization|0.000100301458116,compaction|1.58578570982e-05,169|0.000132436233861,emphasize|8.6494235084e-05,occlude|0.000106210371428,hinder|2.12150379281e-05,event|0.000103323412291,readily|0.000102708030352,tweet|0.000121154835735
influencing|8.85250554224e-05,specify|8.31847634728e-05,therapy|1.56409360931e-05,cpu-based|2.50722446443e-05,older|5.60743933705e-05,turn|6.09357357133e-05,summative|8.76788530548e-05,pathological|5.75059711949e-05,differ|9.55025434156e-05,gene|8.9922303821e-05,time-series|8.97072574087e-05,colleague|0.000100301458086,extendable|1.58512274363e-05,reliably|0.000132436233857,formation|8.6494235075e-05,parameterization|0.000106210371425,proportion|2.12150047397e-05,subsequently|0.00010332341228,examine|0.000102708030344,flexible|0.000121154835729
asked|8.85250549062e-05,k|8.31847634253e-05,attracting|1.5637346365e-05,band|2.50717004872e-05,dissimilarity|5.60743619685e-05,printed|6.09357336469e-05,calibrate|8.76788528097e-05,crowdsourced|5.75059550739e-05,log|9.55025433951e-05,symbol|8.99223034179e-05,decoupling|8.9707257312e-05,lot|0.00010030145742,failing|1.58488387487e-05,view|0.000132436233857,surprisingly|8.64942350558e-05,exponentially|0.000106210371406,newswire|2.12132514195e-05,comparison|0.000103323412271,gathered|0.000102708030299,precomputation|0.000121154835711
expres|8.85250548054e-05,flat|8.31847630269e-05,bookmark|1.56358958367e-05,consistently|2.50707134863e-05,earth'|5.60743256423e-05,pruning|6.09357242959e-05,detailing|8.76788525961e-05,efficacy|5.75059538312e-05,curve|9.55025433581e-05,york|8.99223031248e-05,analyst'|8.9707256254e-05,gaussian|0.000100301457029,establish|1.5833466743e-05,myocardial|0.000132436233857,governing|8.64942350543e-05,aerodynamic|0.000106210371351,investigator|2.12031997742e-05,constructive|0.000103323412262,guarantee|0.000102708030288,swirling|0.00012115483571
seamlessly|8.85250547257e-05,spring|8.31847629858e-05,rating|1.56326240079e-05,face-centered|2.50702814722e-05,campaign|5.60743055589e-05,interplay|6.09357237104e-05,preference|8.76788522802e-05,scatterplot|5.75059506955e-05,attention|9.55025432507e-05,maximal|8.99223017298e-05,flood|8.97072561725e-05,300|0.000100301456908,imagine|1.58260006721e-05,tangled|0.000132436233857,total|8.64942349842e-05,incorporating|0.000106210371346,arrive|2.12031853435e-05,characterized|0.000103323412252,political|0.00010270803022,posed|0.000121154835703
edit|8.85250546365e-05,reliable|8.31847628598e-05,look-up|1.56305883493e-05,wall-sized|2.50702195312e-05,adjusted|5.60742663832e-05,dimensionality|6.09357197607e-05,adjacent|8.76788521536e-05,exchange|5.75059500322e-05,time-series|9.55025431919e-05,calibrate|8.99223014651e-05,discussing|8.97072560349e-05,assess|0.000100301456013,face-centered|1.58214262328e-05,imply|0.000132436233856,crisi|8.64942349603e-05,“visual|0.000106210371313,sa|2.11979264051e-05,computationally|0.000103323412243,versu|0.00010270803019,overlaid|0.000121154835701
node-link|8.85250544736e-05,convergence|8.3184761369e-05,gracefully|1.56305591277e-05,genre|2.5069885847e-05,derife|5.60742590691e-05,center|6.0935719747e-05,narrow|8.76788519854e-05,tackling|5.75059253609e-05,auditory|9.55025431368e-05,entirely|8.99223012965e-05,pure|8.97072559935e-05,binding|0.000100301455594,flattening|1.58017410644e-05,fast|0.000132436233856,gathered|8.64942348734e-05,bertin'|0.000106210371272,shed|2.11785084505e-05,100|0.000103323412238,risk|0.000102708030174,mouse|0.000121154835697
embed|8.85250541387e-05,sonification|8.31847613172e-05,rank|1.56230152038e-05,lab|2.50695208405e-05,avoid|5.60742528397e-05,resemble|6.09357119722e-05,adjusting|8.76788516434e-05,v|5.75059234841e-05,believe|9.55025431023e-05,mixture|8.99223011395e-05,accounting|8.97072558204e-05,extracted|0.000100301455209,prominent|1.5794336727e-05,variety|0.000132436233856,brushing|8.64942348626e-05,attributed|0.000106210371194,fake|2.11768771646e-05,luman|0.000103323412238,centerline|0.000102708030156,endoscopic|0.000121154835696
1000|8.85250528795e-05,verify|8.31847601619e-05,uncovered|1.56172744075e-05,interrelation|2.50694400538e-05,imaged|5.6074229047e-05,characterise|6.09357087403e-05,depiction|8.76788516278e-05,supporting|5.75059056145e-05,viewable|9.55025430202e-05,low-dimensional|8.99223006212e-05,informative|8.97072550797e-05,compete|0.000100301455109,one-dimensional|1.57846937664e-05,centrality|0.000132436233856,fashion|8.64942348453e-05,figure|0.000106210371148,restructuring|2.11740351235e-05,analysis|0.000103323412238,respective|0.000102708030013,mimic|0.000121154835696
abrupt|8.85250521333e-05,potentially|8.31847597609e-05,methodological|1.56170060338e-05,runner|2.50694094261e-05,street|5.60742285817e-05,hard|6.09357079599e-05,understandability|8.76788515345e-05,major|5.75058898678e-05,specially|9.55025426486e-05,comparative|8.99223004665e-05,demonstrating|8.97072549785e-05,parameterization|0.00010030145451,self-reported|1.57755493876e-05,illuminating|0.000132436233855,setting|8.64942348285e-05,apart|0.000106210371081,conformational|2.11724136466e-05,non-uniform|0.000103323412238,history|0.000102708029952,fisheye|0.000121154835691
semi-transparent|8.85250520061e-05,little|8.31847592758e-05,left|1.56096316373e-05,behavioral|2.5069014352e-05,geophysic|5.60742103816e-05,6|6.0935707231e-05,scented|8.76788515186e-05,exemplify|5.75058875373e-05,hierarchically|9.55025426255e-05,substantial|8.99222990133e-05,discovered|8.97072548358e-05,conjunction|0.000100301454432,river|1.57688784972e-05,mathematics|0.000132436233854,abnormality|8.64942348072e-05,renderer|0.000106210371061,high-throughput|2.11691700798e-05,import|0.000103323412104,quantitatively|0.000102708029927,technological|0.000121154835679
judgment|8.85250518282e-05,dilemma|8.31847592409e-05,usa|1.56030746007e-05,begun|2.50677912035e-05,tensor's|5.60742057437e-05,satisfaction|6.09357009314e-05,subsequent|8.76788509918e-05,encompas|5.75058809647e-05,projecting|9.55025426113e-05,marked|8.99222989892e-05,macromolecule|8.97072548101e-05,identified|0.000100301454411,harder|1.5767181003e-05,map|0.000132436233852,bleeding|8.64942347102e-05,categorical|0.000106210370991,pool|2.11656069068e-05,precision|0.00010332341206,raise|0.000102708029922,guideline|0.000121154835673
textual|8.85250516095e-05,raw|8.31847587361e-05,argumentation|1.55997239176e-05,fcc|2.50677887718e-05,obscured|5.60742036054e-05,request|6.0935694728e-05,representative|8.76788507303e-05,lose|5.75058644486e-05,akin|9.55025425863e-05,experiencing|8.99222988417e-05,subjective|8.97072544996e-05,lab|0.000100301454221,fraud|1.57638379878e-05,uk|0.000132436233852,flat|8.64942346217e-05,hamper|0.000106210370962,leveraging|2.11652447565e-05,methodology|0.000103323412058,treatment|0.000102708029823,today'|0.00012115483567
gather|8.85250503456e-05,heat|8.31847584001e-05,conformational|1.55962848185e-05,interlinked|2.5066972711e-05,emerging|5.60741970617e-05,gleaned|6.09356915932e-05,geo|8.7678850467e-05,loaded|5.75058636577e-05,successive|9.55025422512e-05,representative|8.99222975919e-05,today|8.9707254295e-05,schematic|0.000100301454059,instrumentation|1.57626358994e-05,shape|0.000132436233851,static|8.64942346157e-05,recovery|0.000106210370954,biochemical|2.11613292955e-05,start|0.000103323412051,resolving|0.00010270802981,linkage|0.000121154835669
angle|8.85250492146e-05,juxtaposition|8.31847571703e-05,hcus|1.55937096926e-05,image-guided|2.5066967757e-05,conveyed|5.60741918583e-05,observation|6.09356750543e-05,transmitted|8.76788502775e-05,literature|5.75058614516e-05,useles|9.55025422345e-05,industrial|8.99222974456e-05,dramatic|8.97072542461e-05,split|0.000100301453785,remotely|1.5751043364e-05,live|0.00013243623385,2002|8.64942345931e-05,mission|0.000106210370931,confronted|2.11591615886e-05,shift|0.00010332341204,assumption|0.000102708029781,frame-to-frame|0.000121154835653
emphasize|8.85250488434e-05,understandability|8.31847569071e-05,biochemical|1.559028358e-05,transitional|2.50667254334e-05,twice|5.60741500074e-05,seamlessly|6.0935670725e-05,administrator|8.76788501535e-05,scenario|5.75058499075e-05,spreading|9.55025421098e-05,phase|8.99222974139e-05,tracer|8.97072538753e-05,iteration|0.000100301453484,drill-down|1.57345641092e-05,environmental|0.00013243623385,pursue|8.6494234566e-05,high-dimensional|0.000106210370924,concert|2.11402829082e-05,neuroscience|0.000103323412004,hypertext|0.00010270802977,scattering|0.000121154835645
uniquely|8.85250485102e-05,compilation|8.31847566589e-05,ecological|1.55887443878e-05,pertaining|2.50656441602e-05,hcus|5.60741175046e-05,van|6.09356702595e-05,lagrangian|8.76788497274e-05,government|5.75058473824e-05,ever|9.55025420741e-05,guarantee|8.99222973922e-05,partitioning|8.9707253875e-05,modern|0.000100301453335,converted|1.5720744032e-05,ymy|0.000132436233849,candidate|8.64942345363e-05,neighboring|0.000106210370916,bioinformatic|2.11383084512e-05,guarantee|0.000103323412002,annotated|0.000102708029758,data-driven|0.000121154835645
reductionist|8.85250476703e-05,chosen|8.31847562286e-05,superimpose|1.5587710441e-05,prototypical|2.50654020031e-05,proximal|5.6074105349e-05,causing|6.09356690339e-05,metadatum|8.76788494792e-05,gui|5.75058417023e-05,coalesce|9.5502542027e-05,reason|8.99222972347e-05,pitfall|8.97072538204e-05,user-specified|0.000100301453249,flood|1.56922603934e-05,pitfall|0.000132436233849,md|8.6494234524e-05,high-resolution|0.000106210370908,winner|2.11366147027e-05,exploiting|0.000103323412,necessitate|0.000102708029678,conveying|0.000121154835644
overlaying|8.85250475448e-05,ordinary|8.3184755933e-05,proof|1.55857171186e-05,extinction|2.50652985623e-05,f+c|5.60741007716e-05,reformulate|6.09356670577e-05,advection|8.7678849083e-05,spanning|5.75058413874e-05,simplistic|9.55025417572e-05,collaboration|8.99222972062e-05,multi-valued|8.97072537859e-05,semi-automatically|0.000100301453218,18|1.56781990084e-05,arbitrary|0.000132436233849,execute|8.64942344386e-05,incurred|0.000106210370902,trivial|2.11366031223e-05,drawing|0.000103323411989,william|0.000102708029667,composition|0.000121154835628
usually|8.85250474636e-05,advantageou|8.31847559043e-05,subgroup|1.55844466121e-05,turbine|2.50652420028e-05,market|5.60740855834e-05,low-resolution|6.09356644136e-05,comfortably|8.76788489655e-05,story|5.7505833131e-05,cause|9.55025417138e-05,histogram|8.9922297046e-05,unable|8.97072536925e-05,argued|0.000100301453091,id|1.56753684684e-05,communicating|0.000132436233848,pump|8.64942344217e-05,inquiry|0.000106210370885,cognitively|2.1128623669e-05,draft|0.000103323411963,reflected|0.000102708029644,elegant|0.000121154835626
precisely|8.85250466398e-05,fashion|8.31847558642e-05,min|1.55829844084e-05,hatching|2.50651732132e-05,impulse|5.607407657e-05,service|6.09356640703e-05,arrow|8.7678848882e-05,subdividing|5.75058303048e-05,frequency-domain|9.55025416628e-05,convey|8.99222969576e-05,impractical|8.9707253582e-05,health|0.00010030145298,chd|1.56713978674e-05,claim|0.000132436233847,order-of-magnitude|8.64942343975e-05,hypothetical|0.00010621037082,overlaid|2.1128092739e-05,critical|0.000103323411948,compare|0.000102708029626,becoming|0.000121154835594
time-consuming|8.85250463207e-05,correlation|8.31847557485e-05,inference|1.55829464299e-05,"""goodness""|2.50649344391e-05",staying|5.60740714353e-05,capturing|6.09356586557e-05,interdisciplinary|8.76788487062e-05,emerge|5.75058285085e-05,suffer|9.55025416432e-05,moved|8.99222965004e-05,budget|8.9707253315e-05,collaboration|0.0001003014528,runner|1.56678653633e-05,todaypsila|0.000132436233847,semi-automated|8.64942343825e-05,relative|0.000106210370812,rest|2.11251064798e-05,relative|0.000103323411908,depiction|0.000102708029622,space-efficient|0.000121154835567
maximizing|8.85250462206e-05,category|8.31847553261e-05,iterate|1.55791747258e-05,encapsulate|2.50648683885e-05,router|5.60740659709e-05,enriching|6.09356570611e-05,loaded|8.76788486393e-05,communicative|5.75058230513e-05,entity|9.55025414826e-05,disagree|8.9922296418e-05,interpolate|8.97072532982e-05,deal|0.000100301452396,minimized|1.56606765969e-05,attack|0.000132436233846,arrange|8.64942343466e-05,encoding|0.000106210370807,dramatic|2.11196143854e-05,uncertain|0.000103323411871,degeneracy|0.000102708029603,invasive|0.000121154835566
articulate|8.85250460664e-05,capture|8.31847551485e-05,prototypical|1.55774730287e-05,realizing|2.50641517248e-05,allocated|5.60740659615e-05,abstractly|6.09356548521e-05,flood|8.76788483995e-05,systematically|5.75057978728e-05,formative|9.5502541301e-05,fewer|8.99222958446e-05,received|8.97072529887e-05,sector|0.000100301452353,interrelation|1.56563134665e-05,presentation—group|0.000132436233846,inability|8.64942343256e-05,public|0.000106210370743,entitled|2.11166775303e-05,comparative|0.000103323411827,time-varying|0.000102708029576,lookup|0.000121154835564
election|8.85250456578e-05,affected|8.31847550477e-05,cancer|1.55704749948e-05,[2]|2.50629931337e-05,evaluating|5.60740191825e-05,side-by-side|6.09356426271e-05,reflectance|8.76788483385e-05,significance|5.75057898133e-05,trade-off|9.55025412787e-05,14|8.99222955233e-05,smoothing|8.9707252884e-05,information-theoretic|0.000100301452249,wrapped|1.5655739317e-05,multidimensional|0.000132436233845,patch|8.64942342739e-05,demo|0.00010621037062,rank|2.11145905536e-05,asynchronou|0.000103323411823,earth|0.000102708029552,incorporate|0.000121154835555
crisp|8.85250456274e-05,additionally|8.31847538555e-05,labelled|1.55692097805e-05,gpu-accelerated|2.50629870164e-05,6|5.60739855435e-05,foundation|6.0935642291e-05,post|8.76788482536e-05,tabular|5.7505768234e-05,smaller|9.55025412038e-05,technological|8.99222953046e-05,radiance|8.97072527747e-05,nowaday|0.000100301452103,mobile|1.56285845857e-05,digesting|0.000132436233844,table|8.64942341395e-05,validate|0.000106210370596,overlay|2.11142714621e-05,utilize|0.000103323411807,sea|0.000102708029529,subfield|0.000121154835552
engineer|8.85250435862e-05,colleague|8.31847535366e-05,np-hard|1.55686408593e-05,shape-based|2.50629011446e-05,pre-computed|5.60739543814e-05,roughly|6.09356413697e-05,assume|8.76788481709e-05,14|5.75057602975e-05,artistic|9.55025405524e-05,nerve|8.99222949821e-05,layered|8.97072524965e-05,tracer|0.000100301451846,aerosol|1.5621700571e-05,concept|0.000132436233843,preferred|8.6494234119e-05,former|0.000106210370596,non-photorealistic|2.11043812292e-05,science|0.000103323411783,revisit|0.000102708029458,gaseou|0.000121154835536
parallelism|8.85250435641e-05,developing|8.31847530803e-05,epidemiological|1.55661122942e-05,analysed|2.50621418708e-05,millisecond|5.60739536731e-05,drilling|6.09356335824e-05,cellular|8.7678847911e-05,empirically|5.75057463646e-05,portraying|9.55025403698e-05,reflected|8.99222949788e-05,emphasizing|8.97072523893e-05,arrive|0.00010030145182,galilean|1.56189661555e-05,scalar|0.000132436233842,receife|8.64942340555e-05,focused|0.000106210370591,outlier|2.11021060068e-05,enable|0.000103323411746,illumination|0.000102708029453,regular|0.000121154835525
member|8.85250434959e-05,proper|8.31847527829e-05,microarray|1.55614420887e-05,halo|2.50620435316e-05,adequately|5.60739506296e-05,continent|6.0935632002e-05,large-scale|8.76788478048e-05,persistent|5.75057446382e-05,reduced|9.55025402738e-05,health|8.99222949574e-05,recorded|8.9707251849e-05,conservation|0.000100301451451,tf|1.56124961741e-05,coordinated|0.000132436233842,lookup|8.64942339546e-05,amplification|0.000106210370587,re-computation|2.11012321731e-05,portal|0.000103323411735,medical|0.000102708029419,considering|0.000121154835519
elastic|8.85250427578e-05,prohibitively|8.3184751967e-05,modelling|1.55611344438e-05,belong|2.50609185517e-05,comprehension|5.60739262262e-05,justify|6.09356299907e-05,reconstructing|8.76788477742e-05,intelligible|5.75057414485e-05,xmdvtool|9.55025402369e-05,embedding|8.99222948253e-05,tensor'|8.97072516875e-05,ridge|0.000100301451264,frequent|1.56069368861e-05,defining|0.000132436233842,compilation|8.64942339018e-05,conference|0.000106210370584,cumulative|2.11007035392e-05,group|0.000103323411729,isolate|0.000102708029382,analogy|0.000121154835516
manage|8.8525042006e-05,quantify|8.31847519299e-05,stable|1.55593968073e-05,blur|2.50608208269e-05,reactive|5.60738828689e-05,came|6.0935628252e-05,haptic|8.76788477601e-05,anomaly|5.75057259497e-05,name|9.55025401168e-05,simplicity|8.99222947272e-05,profile|8.97072514364e-05,collect|0.000100301450627,non-specialist|1.56067577944e-05,brush|0.000132436233841,replacement|8.6494233843e-05,averaging|0.000106210370544,statement|2.11001496905e-05,resemble|0.000103323411714,plausibility|0.000102708029364,merge|0.000121154835508
threshold|8.85250413239e-05,storing|8.3184751735e-05,self-reported|1.55588226564e-05,characterise|2.50606635185e-05,evolutionary|5.60738800185e-05,questionnaire|6.09356150103e-05,encourage|8.76788475593e-05,sense|5.75057205618e-05,80|9.55025400852e-05,delineate|8.99222945823e-05,compositional|8.9707251268e-05,rearrange|0.000100301450572,[8]|1.55989271395e-05,unveil|0.000132436233841,money|8.64942338227e-05,meaningfully|0.000106210370496,re-use|2.10947869469e-05,either|0.000103323411709,connect|0.000102708029364,tailored|0.000121154835497
core|8.85250407976e-05,free|8.31847515063e-05,nd|1.55584682601e-05,fourteen|2.50598654366e-05,megapixel|5.60738795078e-05,adjusted|6.09356053625e-05,atomic|8.7678847283e-05,account|5.75057195161e-05,plastic|9.55025400644e-05,lot|8.99222941106e-05,focus-and-context|8.97072512487e-05,leverage|0.000100301450407,smoother|1.55978798218e-05,2|0.000132436233841,usable|8.64942338053e-05,image-based|0.000106210370492,influx|2.10915357567e-05,relationship|0.000103323411707,formalize|0.000102708029292,parallelized|0.000121154835489
instrument|8.85250397616e-05,incident|8.31847505416e-05,real-life|1.55584643318e-05,self-intersection|2.50596391214e-05,town|5.60738776969e-05,tediou|6.09355990793e-05,accomplishing|8.76788472513e-05,constituent|5.75057065951e-05,likely|9.55025399353e-05,use-case|8.99222939556e-05,partial|8.97072509184e-05,deferred|0.000100301450353,per-pixel|1.55978272691e-05,pie|0.000132436233841,liberal|8.64942337525e-05,baseline|0.000106210370461,unpredictable|2.1091535044e-05,save|0.000103323411701,multi-dimensional|0.000102708029243,twitter|0.000121154835487
compressing|8.85250393439e-05,bridge|8.31847504962e-05,nuclear|1.55581326766e-05,exhaustive|2.50593307594e-05,gleaned|5.60738349652e-05,concrete|6.09355950992e-05,sharing|8.76788470029e-05,positioned|5.75056970137e-05,malignant|9.55025397372e-05,overly|8.9922293366e-05,longer|8.97072506053e-05,navigating|0.000100301449792,algebraic|1.5593601068e-05,ventricular|0.00013243623384,messaging|8.6494233725e-05,classifying|0.000106210370387,diff|2.1088602189e-05,keep|0.000103323411692,valve|0.000102708029232,theme|0.000121154835485
geophysical|8.852503868e-05,bia|8.31847504925e-05,orient|1.55580876563e-05,comply|2.50581209402e-05,quantify|5.6073827979e-05,demonstrating|6.0935591234e-05,criminal|8.7678846882e-05,hue|5.75056951714e-05,high-resolution|9.5502539714e-05,targeted|8.99222929776e-05,archive|8.97072503679e-05,restrict|0.000100301449791,masked|1.55904210521e-05,monoscopic|0.00013243623384,assisted|8.64942337217e-05,pexel|0.00010621037035,affiliation|2.10849702276e-05,tract|0.000103323411688,color-coded|0.00010270802923,visit|0.000121154835483
party|8.85250385862e-05,constitute|8.3184750279e-05,referred|1.55580740602e-05,remeshing|2.5058119581e-05,contribute|5.60738075591e-05,decouple|6.0935591127e-05,seeding|8.76788466268e-05,turn|5.75056902157e-05,side|9.55025396034e-05,mimic|8.99222925996e-05,competitivenes|8.97072497657e-05,largest|0.000100301449318,election|1.55832732256e-05,intended|0.000132436233837,steer|8.64942337119e-05,pet|0.000106210370348,marine|2.10766346759e-05,wire|0.000103323411674,concise|0.00010270802919,heatmap|0.000121154835482
annotate|8.85250372733e-05,localization|8.31847501674e-05,tangled|1.55563660464e-05,populate|2.50580838814e-05,geographer|5.60738051724e-05,inspection|6.09355907265e-05,association|8.76788465941e-05,serial|5.75056772778e-05,theoretically|9.55025396033e-05,caching|8.99222925059e-05,nevertheles|8.97072497271e-05,criterium|0.00010030144909,c1|1.55824733403e-05,predictor|0.000132436233837,low-resolution|8.64942335665e-05,nearest|0.00010621037034,swirling|2.1074246727e-05,index|0.000103323411649,acquisition|0.000102708029162,rotating|0.000121154835458
country|8.85250372153e-05,generating|8.31847498546e-05,reorganize|1.55540543782e-05,bounded|2.5058070335e-05,cognitively|5.60737702349e-05,aggregate|6.09355889904e-05,spawn|8.76788465438e-05,transformation|5.75056761157e-05,roughly|9.55025395684e-05,otherwise|8.99222921489e-05,note|8.97072496751e-05,rich|0.000100301449001,hide|1.55806456207e-05,collected|0.000132436233835,half|8.6494233534e-05,inclusion|0.000106210370321,activation|2.10723161682e-05,minimal|0.000103323411613,voting|0.000102708029156,nowaday|0.000121154835443
spread|8.8525036671e-05,matching|8.31847497165e-05,moderated|1.55539669047e-05,everywhere|2.5057768497e-05,legible|5.60737702297e-05,institute|6.09355848109e-05,skill|8.76788461018e-05,infer|5.75056699874e-05,subsequently|9.55025395551e-05,zoom|8.99222905479e-05,edit|8.97072495225e-05,generally|0.000100301448539,promoting|1.55757770094e-05,conflict|0.000132436233835,reported|8.64942334427e-05,notably|0.000106210370302,dvr|2.10722700492e-05,intentional|0.000103323411576,prototypical|0.000102708029121,al|0.000121154835437
pre-defined|8.85250363574e-05,idealized|8.31847495153e-05,redefining|1.55539668987e-05,pervasive|2.50577671325e-05,gather|5.60737651093e-05,differing|6.09355787465e-05,caustic|8.76788460228e-05,host|5.75056614408e-05,optimized|9.55025394927e-05,expertise|8.9922289754e-05,visibility-based|8.97072494259e-05,minima|0.000100301448217,spatio-temporal|1.55733207552e-05,timely|0.000132436233834,advance|8.6494233345e-05,exposure|0.000106210370297,flipping|2.10699559708e-05,partially|0.00010332341157,blend|0.000102708029002,intuition|0.000121154835397
optimized|8.85250359576e-05,key|8.31847494967e-05,untouched|1.55529407536e-05,extant|2.50567430969e-05,width|5.60737583026e-05,obscured|6.0935577715e-05,ever|8.76788457636e-05,former|5.75056530205e-05,sorted|9.55025394761e-05,holding|8.99222891443e-05,off-line|8.97072486376e-05,lower|0.000100301448138,fill|1.55613571019e-05,phylogenetic|0.000132436233834,inquiry|8.649423326e-05,billboard|0.000106210370282,communication-minded|2.10691087663e-05,in-place|0.000103323411553,fuzzy|0.00010270802896,embellishment|0.00012115483538
play|8.85250359297e-05,economy|8.31847492651e-05,participation|1.55504461922e-05,amplification|2.50567085891e-05,lengthy|5.60737560004e-05,relaxation|6.09355768278e-05,categorical|8.76788454889e-05,substantial|5.75056359412e-05,bricking|9.5502539206e-05,broken|8.99222889177e-05,associating|8.97072485839e-05,multiscale|0.000100301448028,concavity|1.55403827776e-05,uncertainty|0.000132436233833,convenient|8.64942332135e-05,objectively|0.000106210370231,gabor|2.10690364093e-05,dissimilarity|0.000103323411527,influencing|0.000102708028885,curved|0.000121154835376
crowded|8.85250353407e-05,assume|8.31847492164e-05,panelist|1.55504460454e-05,thing|2.50566916923e-05,chunk|5.60737523406e-05,spread|6.09355763905e-05,non-manifold|8.76788452516e-05,progression|5.75056291437e-05,genomic|9.55025391629e-05,et|8.99222888912e-05,restricted|8.97072481749e-05,measurement|0.000100301447721,nd|1.553387056e-05,meta-node|0.000132436233833,bank|8.64942331659e-05,constantly|0.000106210370155,black|2.10687545146e-05,monitor|0.000103323411521,conducted|0.000102708028881,hexahedral|0.000121154835362
pilot|8.85250353015e-05,volume-based|8.31847492028e-05,organizer|1.55504460369e-05,alongside|2.50563701478e-05,judging|5.60736778565e-05,start|6.09355746405e-05,parameterization|8.76788450868e-05,advancing|5.75056206431e-05,incorporating|9.55025390493e-05,facto|8.99222888381e-05,tangled|8.97072470379e-05,textural|0.000100301447613,small-scale|1.55220898627e-05,drill-down|0.000132436233833,avoiding|8.64942330532e-05,high-volume|0.000106210370149,nspace2|2.10647427647e-05,building|0.000103323411514,visibility|0.000102708028756,generative|0.000121154835353
