Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
self|7.48585923152e-05,sentiment|9.99421676771e-05,unified|4.01854196916e-05,obtrusive|8.83563892366e-05,interview|1.19533578943e-05,ancestor|6.7268462236e-05,retain|9.25274322454e-05,solved|9.52453599203e-05,geospatial|7.49472919168e-05,knowing|6.3970672337e-05,acceptable|8.15386220154e-05,rasterization|2.71736972126e-05,marketing|3.91632080567e-05,cost|0.000117714892042,visit|6.54533254346e-05,focus|3.99317166285e-05,spacing|7.88775709879e-05,keyword|0.000109685920373,demonstrator|2.23059166918e-05,hand|6.28067142561e-05
transforming|7.48585923058e-05,rubber|9.99421676771e-05,reconfiguration|4.01854194007e-05,gi|8.83563891732e-05,particle-based|1.19533566943e-05,parent-child|6.7268462236e-05,studying|9.25274322398e-05,bottom-up|9.52453599192e-05,early|7.49472919044e-05,interested|6.3970672317e-05,linked|8.15386220114e-05,three-step|2.7173697181e-05,calculate|3.91632079886e-05,cleveland|0.000117714892042,association|6.54533254276e-05,confirm|3.99317163603e-05,mip|7.88775709538e-05,precede|0.000109685920369,comparable|2.23059156181e-05,reflected|6.28067140244e-05
species|7.48585923049e-05,found|9.99421676754e-05,unify|4.01854189148e-05,aerodynamic|8.83563891578e-05,coupled|1.19533566065e-05,resulted|6.72684622311e-05,valuable|9.25274322361e-05,adjacent|9.52453599187e-05,input/output|7.49472918754e-05,radio|6.39706720773e-05,knowledge|8.15386219935e-05,seven|2.71736965118e-05,target|3.9163207706e-05,static|0.000117714892042,ius|6.54533254119e-05,cue|3.99317163067e-05,adoption|7.88775709036e-05,1d|0.000109685920368,texture-based|2.23059154686e-05,accomplish|6.28067139803e-05
identifying|7.48585922993e-05,direction|9.99421676706e-05,customized|4.01854188488e-05,thematic|8.83563891509e-05,association|1.19533562828e-05,scatter-plot|6.72684622289e-05,comparable|9.25274322234e-05,saliency|9.52453599172e-05,spaced|7.49472918748e-05,rich|6.39706720578e-05,twelve|8.15386219667e-05,ambient|2.71736956141e-05,iteratively|3.91632070629e-05,skull|0.000117714892041,walking|6.54533253987e-05,log|3.99317160932e-05,template|7.88775708986e-05,bnt|0.000109685920368,assistance|2.23059152732e-05,leveraged|6.28067136479e-05
heuristic|7.48585922851e-05,symposium|9.99421676705e-05,plan|4.01854185337e-05,pointer|8.83563891394e-05,convection|1.19533560044e-05,directed_acyclic_graph|6.72684622284e-05,longer|9.25274322089e-05,automated|9.52453599163e-05,picture|7.49472918656e-05,ancestor|6.39706720088e-05,frequency|8.15386218191e-05,liberal|2.71736945768e-05,eigenvector|3.91632060806e-05,updated|0.000117714892041,interview|6.54533253912e-05,functionality|3.99317157264e-05,high-end|7.88775708778e-05,caching|0.000109685920367,monitor|2.23059141887e-05,addressing|6.28067136171e-05
containing|7.48585922754e-05,solve|9.99421676694e-05,undirected|4.01854179549e-05,none|8.83563890985e-05,rigorously|1.1953353572e-05,stack|6.72684622069e-05,convey|9.25274321994e-05,uncertainty-aware|9.52453599161e-05,million|7.49472918562e-05,parent-child|6.39706720088e-05,hidden|8.15386217712e-05,education|2.71736944348e-05,quantitatively|3.9163205969e-05,javascript|0.00011771489204,linguistic|6.54533253607e-05,heat|3.99317157072e-05,high-throughput|7.88775708542e-05,enhancing|0.000109685920366,rasterization|2.2305913996e-05,priority|6.2806713586e-05
spinal|7.48585922559e-05,virtual|9.99421676669e-05,post|4.01854176475e-05,illustrative|8.8356389085e-05,sensory|1.1953350347e-05,addressing|6.72684621742e-05,acquired|9.25274321775e-05,theater|9.52453599155e-05,chosen|7.49472918305e-05,non-overlapping|6.39706719618e-05,grow|8.15386217068e-05,unfortunately|2.71736943189e-05,queue|3.91632057814e-05,achieved|0.00011771489204,serve|6.5453325355e-05,justify|3.99317151893e-05,identity|7.8877570849e-05,gaining|0.000109685920366,placed|2.23059139691e-05,data-driven|6.28067135513e-05
cord|7.48585922538e-05,significantly|9.99421676636e-05,tube|4.01854172256e-05,exponent|8.83563890789e-05,tandem|1.19533502036e-05,information-theoretic|6.72684621286e-05,framework|9.25274321581e-05,named|9.52453599146e-05,beneficial|7.49472918174e-05,vital|6.39706719515e-05,context_visualization|8.15386217034e-05,tight|2.71736937584e-05,examining|3.91632053796e-05,surgeon|0.000117714892039,question|6.54533253485e-05,coincide|3.99317145262e-05,coronary|7.88775708485e-05,20000|0.000109685920363,exploited|2.23059132164e-05,deemed|6.28067132203e-05
alone|7.48585922467e-05,measurement|9.99421676629e-05,align|4.01854164847e-05,euclidean|8.83563890526e-05,lake|1.1953348546e-05,250|6.72684621215e-05,persist|9.25274321206e-05,icon|9.52453599125e-05,automated|7.49472917267e-05,gaussian|6.39706718843e-05,microscopy|8.15386216997e-05,leaf|2.7173691391e-05,bayesian|3.91632049955e-05,advantage|0.000117714892039,5|6.54533253144e-05,society|3.99317142559e-05,stored|7.88775708002e-05,grayscale|0.000109685920358,beginning|2.23059130882e-05,transient|6.28067130586e-05
developer|7.48585922232e-05,focuse|9.99421676591e-05,wireframe|4.01854164837e-05,multiform|8.83563890503e-05,backward|1.19533480139e-05,delay|6.72684620947e-05,diverse|9.25274321191e-05,speed|9.52453599102e-05,aggregation|7.49472917237e-05,routing|6.39706718223e-05,simplicity|8.15386216741e-05,synthetic|2.71736909183e-05,extensive|3.91632049555e-05,superimpose|0.000117714892039,figure|6.5453325314e-05,resolve|3.99317140347e-05,operating|7.8877570792e-05,requiring|0.000109685920357,became|2.23059111368e-05,empirical|6.28067130371e-05
succeed|7.48585922205e-05,simplistic|9.99421676568e-05,suitability|4.0185416461e-05,linearly|8.83563890494e-05,utility|1.19533456916e-05,user-specified|6.72684620904e-05,eg|9.25274321109e-05,adaption|9.52453599098e-05,unit|7.4947291654e-05,save|6.39706717631e-05,increasing|8.15386216113e-05,flaw|2.71736908942e-05,art|3.91632043955e-05,aperture|0.000117714892038,combinatoric|6.54533253137e-05,tracker|3.99317140249e-05,contribution|7.88775707522e-05,city|0.000109685920357,flaw|2.23059102298e-05,classified|6.28067128934e-05
market|7.48585922203e-05,particular|9.99421676563e-05,employing|4.01854158834e-05,packing|8.83563890439e-05,whether|1.19533443504e-05,picking|6.72684620849e-05,comparing|9.2527432109e-05,recognizing|9.52453599093e-05,shading|7.49472916355e-05,tabular|6.3970671748e-05,php|8.15386216097e-05,collaborating|2.71736900262e-05,crowded|3.91632023633e-05,suboptimal|0.000117714892038,inverse|6.54533253107e-05,prohibitive|3.99317138047e-05,limiting|7.88775707469e-05,invalidate|0.000109685920356,streamed|2.23059102273e-05,parallelizable|6.28067125283e-05
annotation|7.48585921917e-05,evaluated|9.99421676527e-05,continuity|4.0185415467e-05,nearest|8.83563889998e-05,analyse|1.19533441857e-05,reasonably|6.72684620773e-05,manner|9.25274320968e-05,candidate|9.52453599077e-05,outperform|7.49472916223e-05,economic|6.39706716771e-05,interdisciplinary|8.15386215905e-05,enough|2.71736897341e-05,today|3.9163201802e-05,posted|0.000117714892038,nucleu|6.54533252963e-05,drop|3.99317136349e-05,center|7.8877570745e-05,upper|0.000109685920356,brick-based|2.23059102273e-05,motivation|6.28067124911e-05
enriching|7.48585921781e-05,facet|9.9942167652e-05,organizing|4.01854153141e-05,role|8.83563889988e-05,timeline|1.19533423112e-05,absorption|6.72684620607e-05,involving|9.25274320649e-05,patient|9.52453599073e-05,helped|7.49472916128e-05,reusable|6.39706716695e-05,relevant|8.15386215206e-05,coverage|2.71736893408e-05,encompassing|3.91632004079e-05,security|0.000117714892037,uncovered|6.54533252935e-05,coarse-to-fine|3.9931713562e-05,unnecessary|7.88775707336e-05,lo|0.000109685920356,and/or|2.23059101528e-05,usage|6.28067123119e-05
guideline|7.48585921673e-05,post-processing|9.99421676517e-05,inquiry|4.01854152524e-05,photo|8.83563889939e-05,leverage|1.19533403537e-05,digesting|6.72684620559e-05,evident|9.25274320545e-05,concrete|9.52453599064e-05,localized|7.49472915934e-05,spreading|6.39706716691e-05,cad|8.15386214643e-05,spatially|2.71736886983e-05,saving|3.91632002809e-05,les|0.000117714892037,fashion|6.5453325292e-05,owner|3.99317131123e-05,diverse|7.88775707232e-05,reporting|0.000109685920356,assessment|2.23059099709e-05,turn|6.28067122827e-05
setting|7.48585921647e-05,dynamic_datum|9.99421676435e-05,recognize|4.01854152359e-05,touch|8.83563889906e-05,asked|1.19533399011e-05,gray|6.72684620412e-05,gain|9.25274320534e-05,latitude|9.52453599062e-05,cumulative|7.49472915828e-05,operational|6.39706716554e-05,wall|8.15386214443e-05,parser|2.71736881688e-05,unlike|3.91632000157e-05,reveal|0.000117714892036,better|6.54533252869e-05,typical|3.99317129663e-05,shear-warp|7.88775707064e-05,meshing|0.000109685920355,pre-integrated|2.23059097731e-05,collaborator|6.28067122357e-05
become|7.48585921423e-05,user'|9.99421676432e-05,drill|4.01854148144e-05,preserving|8.83563889773e-05,dependency|1.19533382632e-05,solar|6.7268462029e-05,determination|9.25274320337e-05,showcased|9.5245359904e-05,miniature|7.49472915067e-05,involve|6.3970671633e-05,throughout|8.15386214259e-05,genre|2.71736876446e-05,cross-comparison|3.91631998623e-05,along|0.000117714892036,tradeoff|6.54533252836e-05,exploiting|3.99317127634e-05,region-of-interest|7.88775706871e-05,engine|0.000109685920355,impression|2.23059094497e-05,driven|6.28067121393e-05
road|7.48585921386e-05,optimize|9.99421676392e-05,fourteen|4.01854146856e-05,geo-spatial|8.83563889206e-05,expand|1.19533348946e-05,encouraging|6.72684620198e-05,varying|9.25274320328e-05,analyst's|9.52453599036e-05,perform|7.49472914953e-05,generally|6.39706715951e-05,command|8.15386214155e-05,interplay|2.71736873377e-05,end-user|3.91631995272e-05,inertial|0.000117714892036,busines|6.54533252791e-05,guidance|3.99317127576e-05,linked|7.88775706841e-05,flow|0.000109685920354,guided|2.23059092861e-05,distribute|6.28067121144e-05
analogue|7.48585921305e-05,automatic|9.99421676379e-05,lie|4.01854141563e-05,informing|8.83563889076e-05,atmospheric|1.19533335907e-05,superior|6.72684620139e-05,40|9.25274320317e-05,pick|9.52453599019e-05,diagnostic|7.49472914941e-05,retained-mode|6.39706715722e-05,encompas|8.153862139e-05,classic|2.71736858022e-05,undertaken|3.91631995012e-05,ready|0.000117714892036,faster|6.54533252769e-05,usefulnes|3.99317122624e-05,highlight|7.88775706441e-05,hierarchically|0.000109685920352,prohibitive|2.23059091494e-05,decoding|6.28067120722e-05
bricking|7.48585921075e-05,true|9.99421676344e-05,focused|4.01854136609e-05,theoretically|8.83563888936e-05,gp|1.19533327018e-05,notation|6.72684619627e-05,available|9.2527432023e-05,severely|9.52453599005e-05,beginning|7.49472914525e-05,pre-computed|6.39706714709e-05,strong|8.15386213263e-05,additive|2.71736847454e-05,nerve|3.91631991558e-05,uncalibrated|0.000117714892035,touch|6.54533252724e-05,usage|3.99317115484e-05,hull|7.88775706281e-05,developer|0.000109685920351,decomposed|2.23059085203e-05,analysing|6.28067115226e-05
accommodate|7.48585921024e-05,manipulating|9.99421676334e-05,equivalent|4.0185413065e-05,remove|8.8356388866e-05,latest|1.19533321813e-05,iso|6.72684619557e-05,perceive|9.25274320077e-05,originate|9.52453599001e-05,lagrangian|7.49472913906e-05,public|6.39706713998e-05,manually|8.15386212755e-05,go|2.71736845522e-05,increased|3.91631991354e-05,power-law|0.000117714892034,evolutionary|6.5453325262e-05,likely|3.99317113356e-05,render|7.88775705842e-05,unified|0.00010968592035,demonstrating|2.23059070828e-05,drop|6.28067114909e-05
overview|7.48585921009e-05,required|9.99421676313e-05,1000|4.01854127398e-05,cognitive|8.83563888659e-05,match|1.19533289234e-05,obtaining|6.72684619325e-05,elegant|9.25274319772e-05,algorithmic|9.52453598985e-05,eliciting|7.49472913028e-05,g|6.39706712113e-05,use-case|8.15386212701e-05,md|2.71736837845e-05,workload|3.91631988113e-05,anova|0.000117714892034,share|6.5453325255e-05,reliable|3.99317112961e-05,warm|7.88775705591e-05,evaluated|0.00010968592035,expres|2.23059066369e-05,intuition|6.28067112619e-05
share|7.48585920966e-05,tool|9.99421676255e-05,pressure|4.01854124294e-05,connection|8.83563888375e-05,versatile|1.19533272022e-05,led|6.72684619114e-05,try|9.2527431976e-05,cmv|9.52453598979e-05,40|7.49472912955e-05,clearly|6.39706712111e-05,proved|8.15386212673e-05,devised|2.7173683156e-05,industrial|3.91631972762e-05,stochastically|0.000117714892034,tied|6.5453325252e-05,entry|3.99317111555e-05,choosing|7.88775705264e-05,glyph|0.000109685920349,parallelism|2.23059063104e-05,sufficient|6.28067112347e-05
censu|7.48585920899e-05,bundle|9.9942167622e-05,analysing|4.01854123241e-05,browsing|8.83563888299e-05,non-convex|1.19533269586e-05,systematic|6.72684618942e-05,relied|9.25274319733e-05,serve|9.52453598977e-05,uniformly|7.49472912662e-05,encapsulation|6.39706711883e-05,band|8.15386212319e-05,bay|2.71736829638e-05,reliable|3.9163196734e-05,phenomenon|0.000117714892033,pipelined|6.54533252477e-05,obtaining|3.99317111477e-05,noted|7.88775705252e-05,completed|0.000109685920349,bone|2.23059059363e-05,mitigate|6.28067110807e-05
marker|7.48585920768e-05,consideration|9.99421676218e-05,valued|4.01854120673e-05,reasonable|8.83563888187e-05,adaptable|1.19533247005e-05,unconstrained|6.72684618658e-05,kml|9.25274319711e-05,fourteen|9.52453598969e-05,expressivenes|7.49472912461e-05,obstacle|6.39706711262e-05,outline|8.15386212145e-05,perceived|2.71736823645e-05,depicted|3.91631966086e-05,&|0.000117714892032,qualitative|6.54533252358e-05,testing|3.99317106245e-05,pivot|7.88775704916e-05,rely|0.000109685920349,compositing|2.23059058149e-05,wish|6.28067109849e-05
reordered|7.48585920525e-05,bringing|9.99421676218e-05,procedural|4.01854116598e-05,open-source|8.83563888153e-05,formal|1.19533232372e-05,early|6.72684618588e-05,treemap|9.25274319594e-05,social_data_analysi|9.52453598966e-05,confusion|7.49472912173e-05,visit|6.39706710757e-05,proximity-based|8.15386212085e-05,geo-spatial|2.7173681455e-05,conference|3.91631962183e-05,multi-core|0.000117714892031,might|6.54533252347e-05,heatmap|3.99317104506e-05,retain|7.88775704771e-05,prediction|0.000109685920346,preprocessing|2.23059047213e-05,time-resolved|6.28067108779e-05
reorder|7.48585920512e-05,proposing|9.99421676191e-05,obviou|4.01854115011e-05,automation|8.83563887588e-05,21|1.19533223075e-05,inform|6.72684618207e-05,organization|9.25274319472e-05,legal|9.52453598959e-05,weighted|7.49472912168e-05,maximized|6.3970671073e-05,colmy|8.15386212082e-05,datapoint|2.7173681219e-05,embedding|3.91631961894e-05,consecutively|0.00011771489203,formative|6.54533252329e-05,satisfy|3.99317099284e-05,calculate|7.88775704679e-05,plane|0.000109685920345,side|2.23059037294e-05,approximately|6.2806710766e-05
accuracy|7.48585920359e-05,visible|9.99421676117e-05,xml-based|4.01854114288e-05,affecting|8.83563887553e-05,networking|1.19533213998e-05,fuzzy|6.72684618178e-05,gridded|9.25274319357e-05,working|9.52453598926e-05,topography|7.49472912041e-05,replacing|6.39706710715e-05,relied|8.15386211827e-05,concrete|2.71736796484e-05,analysis|3.91631959827e-05,document|0.00011771489203,focus+context_visualization|6.54533252292e-05,paging|3.99317096984e-05,front|7.88775704644e-05,circulation|0.000109685920344,driven|2.2305902876e-05,expense|6.28067107518e-05
lately|7.4858592025e-05,trigger|9.99421676093e-05,treemap|4.0185411349e-05,abundance|8.8356388746e-05,impacting|1.19533198588e-05,pollutant|6.72684617656e-05,equation|9.25274319325e-05,(computer|9.52453598917e-05,suspected|7.4947291167e-05,dataspace|6.39706709429e-05,usual|8.15386211803e-05,shallow|2.71736796186e-05,normalized|3.91631957659e-05,nominal|0.00011771489203,near|6.54533252231e-05,detection|3.99317092754e-05,located|7.88775704515e-05,limitation|0.000109685920343,algebraic|2.23059028623e-05,enormou|6.28067105314e-05
subject|7.48585920242e-05,obtained|9.99421676065e-05,runtime|4.01854105349e-05,evidence|8.8356388741e-05,splitting|1.19533195426e-05,correctnes|6.72684617422e-05,extended|9.2527431931e-05,graphics)|9.52453598917e-05,flexibly|7.49472911054e-05,working|6.39706708497e-05,conformal|8.15386211267e-05,inspired|2.7173678744e-05,collaborated|3.91631951385e-05,mixture|0.00011771489203,euclidean|6.54533252093e-05,car|3.99317092084e-05,tessellated|7.88775704488e-05,mini|0.000109685920343,utilization|2.23059028056e-05,cerebral|6.28067101289e-05
clutter|7.48585920037e-05,microblogging|9.99421676027e-05,coverage|4.01854104509e-05,exhaustive|8.83563887039e-05,delivering|1.19533183024e-05,persistence|6.72684617275e-05,detect|9.25274319031e-05,human-centered|9.52453598916e-05,checking|7.49472910913e-05,political|6.39706707841e-05,perturbation|8.1538621088e-05,demographic|2.7173677301e-05,fuel|3.91631944969e-05,superior|0.00011771489203,mark|6.54533251985e-05,deploying|3.99317091973e-05,structurally|7.88775704301e-05,overlapping|0.000109685920342,interactivity|2.23059026023e-05,calibration|6.2806709999e-05
passive|7.48585919724e-05,stability|9.99421675997e-05,informatic|4.01854102302e-05,acceptable|8.83563886876e-05,commonly|1.19533158956e-05,authoring|6.72684616973e-05,unified|9.25274319018e-05,control|9.52453598894e-05,regulation|7.49472910178e-05,understandability|6.39706706005e-05,al|8.15386210718e-05,still|2.71736758058e-05,concerning|3.91631940657e-05,vocabulary|0.000117714892029,gui|6.54533251809e-05,time-consuming|3.9931708938e-05,thorough|7.88775704101e-05,gestalt|0.000109685920341,accurately|2.23059021253e-05,relate|6.28067097214e-05
extremely|7.48585919611e-05,incremental|9.99421675931e-05,confidence|4.0185410197e-05,back|8.8356388686e-05,tree_comparison|1.19533157483e-05,devised|6.72684616894e-05,precisely|9.25274318983e-05,parameterization|9.52453598893e-05,explored|7.49472910163e-05,side|6.39706705719e-05,overview|8.15386210667e-05,cut|2.71736757776e-05,drill|3.9163193246e-05,area-aware|0.000117714892028,multi-focus+context|6.54533251488e-05,word|3.99317087375e-05,yield|7.88775703921e-05,b|0.000109685920338,bricking|2.23059021166e-05,pitch|6.28067096964e-05
reasonable|7.48585919524e-05,percentage|9.99421675898e-05,aggregation|4.01854099078e-05,strong|8.83563886661e-05,enabled|1.19533156762e-05,mismatch|6.72684616226e-05,determined|9.25274318914e-05,physical|9.52453598891e-05,raw|7.49472910112e-05,walkthrough|6.39706705546e-05,blending|8.15386210259e-05,acquisition|2.71736757597e-05,glyph|3.91631931316e-05,edge-node|0.000117714892028,subject|6.54533251454e-05,geographically|3.99317083358e-05,audience|7.88775703888e-05,depending|0.000109685920337,labelling|2.23059013097e-05,linking|6.2806709522e-05
acquisition|7.48585919372e-05,web|9.99421675884e-05,apus|4.01854096585e-05,broadcast|8.83563886639e-05,interpret|1.1953314201e-05,effect|6.72684616119e-05,versatile|9.25274318844e-05,enforcement|9.52453598883e-05,leading|7.49472909606e-05,enhanced|6.39706705367e-05,visibility|8.15386210053e-05,account|2.71736741473e-05,trilinear|3.91631930058e-05,tree-like|0.000117714892028,consideration|6.54533251447e-05,web-based|3.99317082735e-05,configuration|7.88775703156e-05,utilize|0.000109685920336,lab|2.2305901285e-05,collaborating|6.28067094251e-05
altered|7.48585919329e-05,given|9.99421675874e-05,comprehension|4.01854092964e-05,designer|8.83563886637e-05,asymptotic|1.19533140703e-05,believe|6.72684616075e-05,scalable|9.25274318732e-05,average|9.52453598882e-05,relativity|7.49472909405e-05,composition|6.39706705113e-05,noted|8.15386209846e-05,gp|2.71736734429e-05,classroom|3.9163192084e-05,speed-up|0.000117714892027,viewed|6.54533251438e-05,prioritize|3.99317077468e-05,3-dimensional|7.88775703078e-05,unfeasible|0.000109685920335,creative|2.2305901009e-05,elementary|6.28067093214e-05
far|7.48585919182e-05,wisdom|9.99421675836e-05,calculate|4.01854089992e-05,retrieved|8.83563886629e-05,exposing|1.19533123412e-05,base|6.72684615584e-05,concrete|9.25274318727e-05,popular|9.52453598882e-05,truly|7.49472909347e-05,major|6.39706704486e-05,meteorological|8.15386209684e-05,county-level|2.71736729105e-05,afterward|3.91631918712e-05,five|0.000117714892027,robot|6.54533251407e-05,tune|3.99317076009e-05,demand|7.88775702951e-05,analyzed|0.000109685920334,6|2.23058996607e-05,progress|6.28067092922e-05
endpoint|7.48585919001e-05,physician|9.99421675793e-05,reason|4.01854089844e-05,svg|8.83563886287e-05,cycle|1.19533106109e-05,zooming|6.72684615125e-05,discriminating|9.2527431868e-05,regardles|9.52453598881e-05,searching|7.49472908425e-05,standing|6.39706704293e-05,marshalling|8.15386209651e-05,interactive_system|2.71736710281e-05,service|3.9163191857e-05,jigsaw'|0.000117714892027,consolidate|6.54533251404e-05,accommodate|3.99317064405e-05,novel|7.88775702781e-05,commercial|0.000109685920333,aim|2.23058994075e-05,molecule|6.28067091814e-05
vast|7.4858591897e-05,cost/benefit|9.99421675778e-05,oriented|4.01854087262e-05,approached|8.83563886209e-05,application'|1.19533097959e-05,gathered|6.72684615065e-05,suffer|9.25274318537e-05,recursive|9.5245359887e-05,reference|7.49472908247e-05,unlike|6.39706704159e-05,emergency|8.15386209634e-05,3000|2.71736696484e-05,timing|3.9163191793e-05,biological|0.000117714892026,auditory|6.54533251393e-05,polyhedra|3.99317057459e-05,intended|7.88775702754e-05,common|0.000109685920333,devised|2.23058993176e-05,time-consuming|6.28067090841e-05
cellular|7.48585918889e-05,explicit|9.99421675758e-05,reordering|4.01854086867e-05,distortion|8.83563886113e-05,mosaic|1.19533087409e-05,noisy|6.72684614961e-05,focus+context_visualization|9.252743185e-05,computation|9.52453598847e-05,refine|7.49472908167e-05,ineffective|6.39706704154e-05,reflecting|8.15386208609e-05,calibrating|2.7173669648e-05,cad|3.91631912928e-05,suppress|0.000117714892025,glyph|6.54533251364e-05,traffic|3.99317052753e-05,iconic|7.8877570273e-05,move|0.000109685920331,formal|2.23058991511e-05,water|6.28067090714e-05
executing|7.4858591882e-05,tree|9.99421675728e-05,building|4.01854086722e-05,department|8.83563885941e-05,begun|1.19533083682e-05,aggregating|6.72684614776e-05,shader|9.25274318436e-05,hidden|9.52453598845e-05,oriented|7.49472908072e-05,abstract|6.39706703876e-05,x-ray|8.15386208507e-05,projector-camera|2.7173669648e-05,captured|3.91631911695e-05,color-mapping|0.000117714892025,preserve|6.54533251262e-05,imprecise|3.99317050744e-05,academic|7.88775702529e-05,interior|0.000109685920331,real-world|2.23058988141e-05,well-established|6.28067089798e-05
false|7.48585918374e-05,artificial|9.99421675723e-05,image-based|4.01854086138e-05,analyzed|8.83563885874e-05,exploited|1.19533083276e-05,review|6.72684614742e-05,role|9.25274318419e-05,personal|9.5245359884e-05,match|7.49472907815e-05,narrow|6.39706703799e-05,efficiency|8.15386208397e-05,exploiting|2.71736692085e-05,island|3.91631905208e-05,instrumented|0.000117714892025,deeper|6.54533251245e-05,country|3.99317050442e-05,schematic|7.88775702252e-05,skin|0.00010968592033,stenose|2.23058979635e-05,positional|6.28067087473e-05
atla|7.48585918344e-05,perspective|9.99421675706e-05,pet|4.01854080465e-05,appear|8.83563885689e-05,market|1.19533082412e-05,library|6.72684614674e-05,follow|9.25274318302e-05,engineer|9.52453598818e-05,adequate|7.49472907156e-05,undo|6.39706703758e-05,taken|8.15386208289e-05,demand|2.71736675493e-05,y|3.91631902738e-05,brushing|0.000117714892025,positional|6.54533251068e-05,cartography|3.99317048973e-05,zero|7.88775702203e-05,semantically|0.00010968592033,representative|2.23058969058e-05,proposal|6.28067086894e-05
distance-weighted|7.48585918318e-05,feasible|9.99421675666e-05,regarding|4.01854079602e-05,struggle|8.83563885564e-05,employ|1.19533068186e-05,4|6.7268461462e-05,multi-focus+context|9.25274318064e-05,moderate|9.52453598816e-05,bin|7.49472906978e-05,uniquely|6.39706703511e-05,subset|8.15386208076e-05,representative|2.71736671132e-05,twenty|3.91631902703e-05,encoded|0.000117714892025,astronomy|6.5453325105e-05,governing|3.99317048688e-05,handle|7.88775702102e-05,conventional|0.000109685920329,refer|2.2305896758e-05,technological|6.28067086737e-05
peptide|7.48585918182e-05,desktop|9.99421675636e-05,shading|4.01854078793e-05,query-based|8.83563885346e-05,extracted|1.19532994361e-05,away|6.72684614603e-05,industrial|9.25274317858e-05,colmy|9.52453598807e-05,reused|7.49472906832e-05,likelihood|6.39706703474e-05,plot|8.15386208018e-05,nearest|2.71736653347e-05,high-frequency|3.9163190258e-05,dragging|0.000117714892024,modern|6.54533251031e-05,tangible|3.99317041878e-05,whenever|7.88775701643e-05,underlying|0.000109685920328,expose|2.23058956178e-05,production|6.28067085941e-05
instance|7.48585918036e-05,wikipedium|9.99421675633e-05,sharp|4.01854074527e-05,numerical|8.83563885339e-05,tackling|1.19532988622e-05,wherever|6.72684614492e-05,exploring|9.25274317835e-05,prolonged|9.52453598773e-05,little|7.49472906591e-05,elastohydrodynamic|6.39706703385e-05,wysiwyg|8.15386207771e-05,pair|2.71736652022e-05,cluster-based|3.91631897538e-05,horizon|0.000117714892024,policy|6.54533250888e-05,summative|3.99317037369e-05,powerful|7.88775701586e-05,feel|0.000109685920328,locally|2.23058950676e-05,regarding|6.28067084431e-05
justify|7.48585917985e-05,compute|9.99421675619e-05,attenuate|4.01854072987e-05,timestep|8.83563885286e-05,pot|1.19532969838e-05,step|6.7268461441e-05,axi|9.25274317583e-05,suitable|9.52453598773e-05,coherently|7.49472906532e-05,lubrication|6.39706703385e-05,turk|8.15386207115e-05,bounding|2.71736650599e-05,barycentric|3.91631884806e-05,devising|0.000117714892024,minimal|6.54533250864e-05,occurrence|3.99317036228e-05,compare|7.88775701552e-05,although|0.000109685920327,high-dimensional_datum|2.23058947691e-05,organized|6.28067082765e-05
mitigate|7.48585917877e-05,entrainment|9.99421675606e-05,planar|4.01854066226e-05,reaction|8.83563885109e-05,chosen|1.19532965807e-05,trace|6.72684614319e-05,temporally|9.25274317519e-05,reliance|9.52453598764e-05,keyboard|7.49472906497e-05,leader|6.39706702346e-05,manage|8.15386206925e-05,so-called|2.71736647641e-05,harvest|3.91631883894e-05,exhaustive|0.000117714892024,approximate|6.54533250851e-05,whether|3.99317030717e-05,workspace|7.88775701433e-05,interactivity|0.000109685920326,inspection|2.23058946536e-05,novelty|6.28067082104e-05
maximum|7.48585917327e-05,segmentation|9.99421675605e-05,configured|4.01854064964e-05,threat|8.83563884342e-05,tablet|1.19532959513e-05,agent|6.72684614177e-05,alternate|9.25274317432e-05,mechanic|9.52453598755e-05,et|7.49472906296e-05,evaluated|6.39706702271e-05,conceptualize|8.15386206419e-05,infeasible|2.71736646006e-05,hand|3.91631882579e-05,categorization|0.000117714892024,compositing|6.54533250755e-05,easier|3.99317029847e-05,multivariate|7.88775701094e-05,attracting|0.000109685920326,pump|2.23058944453e-05,successful|6.28067081909e-05
extent|7.48585916945e-05,sensitivity|9.99421675525e-05,pertaining|4.01854060073e-05,3|8.83563884282e-05,vast|1.19532949879e-05,rectangular|6.72684613983e-05,handling|9.25274317267e-05,biconnected|9.52453598748e-05,paid|7.49472906131e-05,plotting|6.39706700917e-05,phase|8.1538620612e-05,differentiate|2.71736628971e-05,sketch|3.91631879778e-05,representing|0.000117714892023,sustainability|6.5453325059e-05,restoring|3.99317023806e-05,refined|7.88775700998e-05,amount|0.000109685920324,mosaic|2.23058932602e-05,neighboring|6.28067078998e-05
