Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
formulating|5.77882198996e-05,los|9.3406816561e-05,posses|9.02519301143e-05,conclusion|7.05760183531e-05,psychophysic|8.38741248526e-05,sequential|6.92187672162e-05,one-to-one|1.56621395184e-05,mining|6.03445036136e-05,tracker|8.35570556978e-05,common|9.57153780487e-05,outcome|9.31372223169e-05,template|9.50130492835e-05,volume_splatting|1.32995888325e-05,php|4.94603905205e-05,helped|8.04972857999e-05,timeline|9.34144212705e-05,foundation|6.04695667741e-05,neither|2.17638226523e-05,examine|3.33796611608e-05,similarly|6.34830046687e-05
validate|5.77882189977e-05,subjective|9.34068165602e-05,correlated|9.02519299866e-05,correctnes|7.05760177027e-05,twelve|8.38741248457e-05,streak|6.92187670618e-05,network_layout|1.56621264148e-05,tessellated|6.03445035114e-05,private|8.35570556964e-05,wall|9.57153780274e-05,tree|9.31372223069e-05,microscopy|9.50130492735e-05,lubrication|1.32822803678e-05,informed|4.94603875991e-05,input/output|8.04972850614e-05,reflected|9.34144212682e-05,five|6.0469566386e-05,wysiwyg|2.17638010229e-05,sometime|3.33796601292e-05,translation|6.34830039457e-05
positive|5.77882189967e-05,gene|9.34068165593e-05,widget|9.02519299837e-05,evidence|7.05760172751e-05,capacity|8.38741248043e-05,overlap|6.92187669341e-05,wire|1.56620079605e-05,close|6.03445021367e-05,operating|8.35570556328e-05,palette|9.57153780109e-05,exit|9.31372222913e-05,stored|9.50130492623e-05,elastohydrodynamic|1.32822803678e-05,task_performance|4.94603873989e-05,documented|8.04972847501e-05,subdivision|9.34144212627e-05,opportunity|6.04695662316e-05,opaque|2.17636295514e-05,pointing|3.33796499417e-05,fault|6.34830030556e-05
biologist|5.77882185194e-05,homotopy|9.34068165544e-05,long-range|9.02519299525e-05,filling|7.05760169871e-05,web-based|8.38741247857e-05,conformal_mapping|6.92187665901e-05,sandium|1.56620072248e-05,luman|6.03445020184e-05,rotate|8.35570555972e-05,speedup|9.57153779494e-05,educator|9.31372222889e-05,endoscopy|9.50130492612e-05,burden|1.32658449138e-05,ensemble_visualization|4.94603868795e-05,kinematic|8.0497284733e-05,correspondence|9.34144212606e-05,precursor|6.04695661675e-05,marking|2.17635466729e-05,pathology|3.33796486095e-05,coordinated|6.34830029412e-05
tune|5.77882183203e-05,biological_datum|9.34068165541e-05,destroyed|9.02519299104e-05,realistic|7.05760162522e-05,positive|8.38741247445e-05,axe|6.92187663207e-05,ace|1.56618968372e-05,encoding|6.03445002576e-05,minimizing|8.35570555083e-05,drop|9.57153779337e-05,offer|9.31372222829e-05,succinctly|9.50130492517e-05,undo|1.32340192059e-05,disseminating|4.94603821807e-05,latest|8.04972835773e-05,aerodynamic|9.34144212602e-05,driven|6.04695656954e-05,rope|2.17635372211e-05,trajectory|3.33796458741e-05,entry|6.34830028543e-05
universal|5.77882178991e-05,empirical_study|9.34068165537e-05,expertise|9.0251929826e-05,skill|7.05760156916e-05,perceivable|8.387412474e-05,streamline_generation|6.92187662291e-05,dft|1.566187621e-05,explosive|6.03445001591e-05,necessity|8.35570554922e-05,suitable|9.57153779281e-05,job|9.31372222558e-05,pursuit|9.50130492481e-05,sliced|1.32322324369e-05,reuse|4.94603803911e-05,public|8.04972835059e-05,adjusting|9.34144212522e-05,dominant|6.04695637933e-05,stationary|2.17634918581e-05,converge|3.33796407768e-05,vium|6.34830027418e-05
streamed|5.77882175542e-05,isolating|9.34068165535e-05,fashion|9.02519297791e-05,characterized|7.05760155525e-05,refining|8.38741247168e-05,log|6.92187660553e-05,happening|1.56618233348e-05,in-spire|6.03445001022e-05,tangible|8.35570554142e-05,data_presentation|9.57153779184e-05,surface_reconstruction|9.31372222298e-05,reconstruct|9.50130492414e-05,gabor|1.31779679444e-05,decision_making|4.94603795744e-05,picking|8.04972834719e-05,spatio-temporal_datum|9.34144212503e-05,pervasive|6.04695631928e-05,ensured|2.17634602854e-05,illuminate|3.33796346609e-05,world|6.34830026757e-05
brick-based|5.77882175542e-05,convoluted|9.34068165459e-05,subjective|9.0251929773e-05,layered_surface|7.05760150018e-05,motivating|8.38741245745e-05,category|6.92187647857e-05,generality|1.56617964634e-05,statistical|6.03444979576e-05,usually|8.35570553344e-05,unstructured_mesh|9.57153778751e-05,globally|9.3137222222e-05,join|9.50130492276e-05,evolve|1.31751988094e-05,prone|4.94603788929e-05,spatio-temporal_datum|8.04972830677e-05,world_wide_web|9.3414421168e-05,text-based|6.04695627378e-05,schema|2.17633949841e-05,tetrahedralization|3.33796319662e-05,helpful|6.3483002573e-05
distinguishing|5.7788217532e-05,tested|9.34068165455e-05,rather|9.02519297366e-05,variation|7.0576013734e-05,vision|8.38741245111e-05,choice|6.92187642286e-05,information_foraging|1.56613548412e-05,motivated|6.03444977806e-05,call|8.35570552543e-05,textured|9.57153778745e-05,alternatively|9.31372222156e-05,locally|9.50130492181e-05,bay|1.31693198882e-05,neighboring|4.94603788031e-05,scope|8.04972830644e-05,believe|9.34144211568e-05,usability|6.04695622714e-05,prefiltering|2.17633533752e-05,akin|3.33796287677e-05,suggestion|6.34830020669e-05
visualization-driven|5.77882135929e-05,understandable|9.34068165447e-05,moved|9.02519297353e-05,ignoring|7.05760133134e-05,conclusion|8.38741244853e-05,blend|6.92187637467e-05,popularity|1.56609479732e-05,causal|6.03444965361e-05,containment|8.35570551008e-05,collecting|9.57153778649e-05,frame-to-frame|9.31372222045e-05,struggle|9.5013049218e-05,km|1.31673232633e-05,real-world|4.94603772308e-05,partition|8.04972829502e-05,containing|9.34144211495e-05,income|6.04695622712e-05,dataset_traversal|2.17632893856e-05,neighbor|3.33796284849e-05,biomedical|6.34830020538e-05
taken|5.77882112028e-05,andimplementation|9.34068165427e-05,deliberately|9.02519296194e-05,depiction|7.05760132591e-05,60|8.38741244066e-05,regulation|6.92187635852e-05,anomalou|1.566066134e-05,list|6.03444961647e-05,sequentially|8.35570550621e-05,entire|9.57153778599e-05,avoid|9.31372222015e-05,2012|9.50130492155e-05,quad|1.31606041217e-05,retrieval|4.94603757154e-05,context-sensitive|8.04972826403e-05,evolution|9.34144211472e-05,broken|6.04695603681e-05,order-of-magnitude|2.17632892552e-05,belonging|3.33796274064e-05,interlinked|6.34830018993e-05
germany|5.77882100822e-05,organization|9.34068165402e-05,accident|9.02519296123e-05,key-frame|7.0576012995e-05,evolutionary|8.38741243407e-05,increasing|6.92187631178e-05,real-life|1.56605940333e-05,accumulated|6.03444953474e-05,segmentation|8.35570550578e-05,characteristic|9.57153778443e-05,well-established|9.31372222011e-05,efficiency|9.50130492003e-05,240|1.31543123681e-05,surveillance|4.94603741758e-05,personal|8.04972824054e-05,expert|9.34144211433e-05,included|6.04695601146e-05,conduction|2.17632531559e-05,pressure|3.33796252907e-05,consider|6.34830015316e-05
surface_extraction|5.77882096223e-05,contingency|9.34068165373e-05,analytic|9.02519295338e-05,illustrative|7.05760129549e-05,analyst'|8.3874124282e-05,extensively|6.92187630282e-05,government|1.56603703608e-05,projected|6.03444949548e-05,spanning|8.35570549426e-05,representational|9.57153778418e-05,sub-group|9.31372221989e-05,fully|9.50130491945e-05,contradict|1.31391787022e-05,multi-scale|4.9460371961e-05,variation|8.04972823709e-05,competitive|9.34144211429e-05,ray-tracing|6.04695598223e-05,14|2.1763049186e-05,twice|3.33796244286e-05,high-frequency|6.34830015297e-05
education|5.77882082145e-05,conclusion|9.34068165273e-05,viewable|9.02519294914e-05,sensitive|7.05760122941e-05,determined|8.38741242796e-05,refined|6.92187629472e-05,subdivide|1.56603386121e-05,behavimy|6.0344494737e-05,disambiguate|8.35570549004e-05,recognition|9.57153778165e-05,validate|9.31372221806e-05,usually|9.5013049191e-05,7500|1.3139178553e-05,absence|4.94603718077e-05,time-dependent_datum|8.04972822474e-05,confirming|9.34144211427e-05,rapid|6.04695580618e-05,aiming|2.17630217762e-05,classified|3.33796176694e-05,moved|6.34830015175e-05
accurately|5.77882079774e-05,literature|9.34068165255e-05,initially|9.02519294291e-05,higheraccuracy|7.05760117426e-05,refine|8.38741242332e-05,fluid_flow_simulation|6.92187622065e-05,emerge|1.56603031918e-05,decision-making|6.03444938762e-05,supported|8.35570548409e-05,themself|9.57153777358e-05,pre-computation|9.31372221679e-05,exponential|9.50130491833e-05,poorly|1.31264788766e-05,decision-making|4.94603668127e-05,selector|8.04972821308e-05,driver|9.34144211416e-05,motivate|6.04695572564e-05,neuron|2.17630217639e-05,apus|3.33796162548e-05,naive|6.3483001397e-05
item|5.7788207342e-05,expressivenes|9.3406816525e-05,habit|9.02519294196e-05,paragraph|7.05760114263e-05,macro|8.38741242303e-05,keeping|6.92187620815e-05,lie|1.56602826976e-05,red|6.03444897182e-05,innovative|8.35570548063e-05,closely|9.57153777327e-05,occur|9.31372221551e-05,town|9.50130491822e-05,imposing|1.31177933785e-05,intuition|4.94603666276e-05,visual_mapping|8.04972819912e-05,space-time|9.34144211366e-05,community|6.04695569596e-05,majority|2.17630196861e-05,limiting|3.33796125992e-05,hamper|6.34830013394e-05
domain-specific|5.77882069331e-05,taking|9.34068165229e-05,composition|9.0251929364e-05,latter|7.05760113866e-05,owner|8.38741242296e-05,plug-in|6.92187611776e-05,protect|1.56599510635e-05,visual_data_analysi|6.03444894245e-05,union|8.3557054793e-05,promising|9.57153777251e-05,busines|9.31372221497e-05,spatially|9.50130491523e-05,readability|1.3097612067e-05,human-centered|4.94603664127e-05,seamles|8.04972816288e-05,straightforward|9.34144211328e-05,characterise|6.04695566072e-05,gravity|2.17628991016e-05,actual|3.33796106997e-05,experimenting|6.34830012133e-05
octree|5.7788206884e-05,positron|9.34068165224e-05,design_study|9.02519293584e-05,et|7.05760113087e-05,social_network|8.38741242038e-05,helpful|6.92187609272e-05,numeric|1.56597933296e-05,uniformly|6.03444885735e-05,discovering|8.35570546546e-05,adjacent|9.57153777248e-05,combine|9.31372221477e-05,computing|9.50130491361e-05,comply|1.3087680655e-05,associating|4.94603650642e-05,decouple|8.04972806911e-05,appropriate|9.34144210938e-05,would|6.0469556423e-05,never|2.17628643374e-05,potentially|3.33796046538e-05,liberal|6.34830008208e-05
volumetric_dataset|5.77882061529e-05,performed|9.34068165213e-05,multilevel|9.02519293375e-05,saving|7.05760112369e-05,addition|8.38741241994e-05,illuminated|6.92187601982e-05,glance|1.5659733891e-05,reason|6.03444877464e-05,outside|8.35570546318e-05,attack|9.57153777239e-05,preservation|9.31372221276e-05,split|9.50130491342e-05,variable_ordering|1.30761440561e-05,radiation|4.94603643183e-05,yielding|8.04972803253e-05,spacetime|9.34144210844e-05,thumbnail|6.04695561959e-05,observational|2.17628036935e-05,correlation|3.33796024624e-05,extensive|6.34830006591e-05
reader|5.77882060661e-05,tube|9.34068165192e-05,healthy|9.02519292712e-05,lead|7.05760108459e-05,overview|8.38741241787e-05,science|6.9218759491e-05,faithful|1.56592908479e-05,cube|6.03444871216e-05,topic|8.35570543401e-05,fusing|9.57153777092e-05,semi-structured|9.31372221205e-05,topic|9.50130491321e-05,aortum|1.30756892165e-05,hamper|4.94603630423e-05,altered|8.04972800994e-05,security|9.34144210575e-05,containment|6.04695553569e-05,pre-computed|2.17627920432e-05,geoscience|3.33796014092e-05,externalize|6.34830005521e-05
non-real-time|5.77882038311e-05,neural|9.34068165183e-05,incorporating|9.02519291971e-05,facet|7.05760108418e-05,label_placement|8.38741241544e-05,efficacy|6.92187594882e-05,40|1.56591467285e-05,globally|6.03444864352e-05,layered_surface|8.35570542806e-05,positioned|9.57153776941e-05,magnetic_resonance_imaging|9.31372221181e-05,request|9.50130491221e-05,negative|1.30728309503e-05,compromise|4.94603627415e-05,exceed|8.04972797031e-05,composition|9.3414421045e-05,texture_synthesi|6.04695538275e-05,translating|2.17627110047e-05,look-up|3.33795995903e-05,likely|6.3483000421e-05
thumbnail|5.77882023249e-05,finally|9.3406816518e-05,assist|9.02519291337e-05,shared|7.0576010705e-05,road|8.38741241359e-05,would|6.92187593558e-05,supplemented|1.56589101562e-05,informatic|6.0344486268e-05,learning|8.35570541962e-05,scripting|9.57153776809e-05,migration|9.31372220933e-05,compound|9.50130491218e-05,mathematically|1.30686169785e-05,asked|4.9460358811e-05,visual_search|8.04972796658e-05,interpolated|9.34144210413e-05,cortical|6.04695534216e-05,interesting|2.17626455357e-05,60|3.33795935778e-05,hope|6.34830002506e-05
kind|5.77882014773e-05,streamtube|9.34068165132e-05,interdisciplinary|9.02519290794e-05,quad|7.0576010554e-05,service|8.38741241307e-05,scattering|6.92187589162e-05,differently|1.56588068843e-05,contextual|6.03444861637e-05,impulse|8.35570541844e-05,response|9.57153776583e-05,raw|9.31372220926e-05,small-scale|9.5013049115e-05,compensate|1.30680181808e-05,robustly|4.94603572252e-05,behind|8.04972794911e-05,city|9.34144210109e-05,classical|6.04695525454e-05,consumer|2.17626325182e-05,quite|3.3379592193e-05,expensive|6.34830002068e-05
analysis|5.77882004948e-05,glyph_design|9.34068165103e-05,overview|9.0251929042e-05,flaw|7.05760105161e-05,roughly|8.38741241287e-05,interview|6.92187586429e-05,non-planar|1.56585953973e-05,thought|6.03444854738e-05,correspond|8.35570541555e-05,detector|9.57153776473e-05,magnitude|9.31372220809e-05,coronary|9.50130491069e-05,strain_tensor|1.30674347847e-05,exploratory_analysi|4.94603565186e-05,adoption|8.04972789127e-05,attract|9.34144210083e-05,dimensionality|6.04695521554e-05,group|2.17625989033e-05,closer|3.33795921442e-05,strength|6.34829999305e-05
affordance|5.77882003718e-05,culprit|9.34068165061e-05,surgeon|9.02519290314e-05,hypothesis|7.05760104123e-05,aggregate|8.38741241172e-05,formation|6.9218758212e-05,directed_acyclic_graph|1.5657839995e-05,coordinated|6.03444842157e-05,color_blending|8.35570541087e-05,psychology|9.57153776195e-05,user_interaction|9.31372220718e-05,aircraft|9.50130491009e-05,indistinguishable|1.3065820752e-05,expense|4.94603563352e-05,ultimate|8.04972781239e-05,quickly|9.34144210056e-05,corpus|6.04695520545e-05,uncover|2.17623465199e-05,aliasing|3.33795888894e-05,relative|6.34829996443e-05
exploratory_visualization|5.77881998715e-05,proven|9.34068165009e-05,2011|9.02519289988e-05,hierarchy_visualization|7.05760098386e-05,ridge_extraction|8.38741240992e-05,crisis_management|6.9218757886e-05,evolved|1.56575575249e-05,design_study|6.03444838807e-05,data_stream|8.35570539898e-05,smoothing|9.5715377617e-05,exploratory_visualization|9.31372220416e-05,operate|9.50130491006e-05,quality_metric|1.30611604335e-05,whether|4.94603551777e-05,solve|8.04972781005e-05,detail-on-demand|9.34144209986e-05,repeating|6.04695508982e-05,stimulu|2.17623032473e-05,contribute|3.33795855877e-05,gray|6.34829995439e-05
earth'|5.77881997234e-05,straightforward|9.34068165008e-05,operate|9.02519288915e-05,accumulation|7.05760098378e-05,every|8.38741240757e-05,utility|6.9218755903e-05,time-step|1.56573651365e-05,science|6.03444826752e-05,multi-level|8.35570539323e-05,methodology|9.57153776131e-05,history|9.31372220177e-05,tetrahedral|9.50130490865e-05,wing|1.30428516628e-05,r|4.94603537207e-05,explorative_analysi|8.04972772102e-05,segment|9.3414420998e-05,request|6.04695499186e-05,eigenvalue|2.1762242047e-05,satisfy|3.33795799167e-05,segmented|6.34829994694e-05
selectively|5.77881973844e-05,cache|9.34068165004e-05,emergency|9.02519288911e-05,merge|7.05760097272e-05,tabletop|8.38741240745e-05,diamond|6.92187552948e-05,assembly|1.56573471696e-05,growth|6.03444825806e-05,extra|8.35570538784e-05,quickly|9.57153775905e-05,high_quality|9.31372220083e-05,detail-on-demand|9.50130490851e-05,vortex_visualization|1.30428449243e-05,included|4.94603519889e-05,set_visualization|8.0497277036e-05,widely-used|9.34144209715e-05,entity|6.04695492657e-05,instantly|2.17621888062e-05,release|3.33795795721e-05,formulation|6.34829990513e-05
intersect|5.77881952295e-05,sound|9.34068164958e-05,cad|9.02519288799e-05,documented|7.05760094496e-05,overlap|8.38741239708e-05,reconstructing|6.92187552875e-05,assemble|1.5657311693e-05,browse|6.03444822742e-05,dynamically|8.35570537737e-05,qualitative|9.57153775855e-05,uk|9.31372220049e-05,twenty|9.50130490812e-05,bookmark|1.30414634044e-05,believe|4.94603485467e-05,encompas|8.0497276758e-05,eigenvector|9.34144209586e-05,quantify|6.04695487993e-05,data-mining|2.17621824849e-05,infeasible|3.33795791046e-05,depicting|6.34829990178e-05
discover|5.77881948169e-05,precomputation|9.34068164912e-05,dramatic|9.02519287912e-05,cannot|7.05760088876e-05,classifier|8.38741239305e-05,feature_detection|6.92187550059e-05,ambient|1.56572836128e-05,higher-level|6.03444816654e-05,view-dependent_visualization|8.35570536589e-05,tunnel|9.57153775755e-05,reliance|9.31372219975e-05,diagnostic|9.50130490754e-05,microarray|1.30247604049e-05,sheer|4.94603475424e-05,topologically|8.049727646e-05,sweep|9.34144209498e-05,almost|6.04695487215e-05,log|2.17620768198e-05,ourimplementation|3.33795756827e-05,prefer|6.34829988125e-05
aligning|5.77881948154e-05,however|9.34068164881e-05,characterizing|9.02519287616e-05,pruning|7.05760087853e-05,alleviate|8.38741239056e-05,usability|6.92187548375e-05,shape_matching|1.56572311062e-05,leverage|6.03444811349e-05,abstraction|8.35570535389e-05,frequency|9.57153775401e-05,formalize|9.31372219925e-05,equilibrium|9.50130490742e-05,wish|1.30130772623e-05,inclusion|4.94603468657e-05,necessarily|8.04972764586e-05,sphere|9.34144209359e-05,staying|6.04695484942e-05,uk|2.17620138348e-05,scalability|3.33795748989e-05,add|6.34829988098e-05
register|5.7788194433e-05,magnetic_resonance_imaging|9.34068164857e-05,conversely|9.02519286988e-05,pose|7.05760085198e-05,university|8.38741238885e-05,addressing|6.92187545912e-05,burden|1.56571844954e-05,elaborate|6.03444808166e-05,activity|8.35570535216e-05,solf|9.57153775306e-05,crystal|9.31372219924e-05,pas|9.50130490634e-05,syntactic|1.30051460215e-05,training|4.94603461383e-05,propagation|8.04972764093e-05,recently|9.34144209345e-05,population|6.04695476066e-05,uploaded|2.17619335588e-05,directed|3.33795739365e-05,replaced|6.34829985284e-05
aim|5.77881933746e-05,cellular|9.3406816485e-05,prognosi|9.02519286787e-05,ultimately|7.05760072943e-05,enabled|8.38741238478e-05,contrast|6.92187541575e-05,softwareimplementation|1.56571276476e-05,observation|6.03444804767e-05,life|8.35570535171e-05,collectively|9.57153775072e-05,radial|9.31372219847e-05,robust|9.50130490562e-05,matrix-based_representation|1.30027835911e-05,quantitatively|4.94603455753e-05,implicitly|8.04972762819e-05,reliability|9.34144209258e-05,shared|6.04695474305e-05,time-evolving|2.17619128673e-05,linearly|3.33795656939e-05,resolved|6.34829985116e-05
clarity|5.77881927806e-05,latter|9.34068164834e-05,streaming|9.02519286361e-05,least|7.057600668e-05,representative|8.3874123834e-05,leader|6.92187535649e-05,application-independent|1.56570183397e-05,manage|6.03444798521e-05,course|8.35570535168e-05,shadow|9.57153774898e-05,concern|9.31372219742e-05,figure|9.50130490496e-05,narrative|1.3002696452e-05,correction|4.94603446513e-05,planning|8.0497275886e-05,candidate|9.34144209215e-05,human-centered|6.04695472052e-05,apparatu|2.17618602523e-05,rs|3.33795656846e-05,imprecise|6.34829981087e-05
artificial|5.77881921114e-05,briefly|9.34068164795e-05,querying|9.02519286219e-05,beginning|7.05760061618e-05,occluded|8.38741236997e-05,bioinformatic|6.92187532954e-05,appealing|1.56567356314e-05,met|6.03444792079e-05,mark|8.35570535066e-05,execution|9.57153774752e-05,octree|9.31372218992e-05,possibly|9.50130490437e-05,human-computer|1.30025479991e-05,led|4.94603444365e-05,horizontal|8.04972754995e-05,web|9.34144209047e-05,removed|6.04695466644e-05,increasing|2.17618351607e-05,imply|3.33795633041e-05,versu|6.34829979115e-05
sketch|5.77881919518e-05,distance|9.34068164777e-05,driver|9.02519286156e-05,decade|7.05760060968e-05,mandatory|8.38741236978e-05,sheet|6.92187523199e-05,genre|1.56565249717e-05,chance|6.03444792041e-05,footprint|8.35570533699e-05,treating|9.57153774737e-05,chain|9.31372218904e-05,essential|9.50130490359e-05,dialogue|1.30025479991e-05,evidence|4.94603444269e-05,extra|8.04972753385e-05,tensor'|9.34144209041e-05,chart|6.04695465301e-05,necessarily|2.17617685446e-05,illustrative|3.33795597383e-05,polari|6.34829976706e-05
bar|5.7788191638e-05,include|9.34068164752e-05,identify|9.02519285844e-05,visual_data_analysi|7.05760058255e-05,associating|8.38741236922e-05,enclosing|6.92187520574e-05,1997|1.5656457936e-05,assemble|6.03444777025e-05,multivariate|8.35570532543e-05,handling|9.5715377452e-05,accelerator|9.31372218872e-05,parameterization|9.50130490283e-05,crisis_management|1.29924206287e-05,satisfaction|4.9460343749e-05,user's|8.04972752808e-05,user_interaction|9.34144209015e-05,flight|6.04695463768e-05,sub-group|2.17617515943e-05,intervention|3.33795554352e-05,far|6.34829972121e-05
reach|5.77881913555e-05,geophysical|9.34068164751e-05,algorithmically|9.02519285696e-05,reconstructing|7.05760053505e-05,around|8.38741236627e-05,reason|6.92187520027e-05,commerce|1.56564263497e-05,r|6.03444768634e-05,span|8.35570530694e-05,usability|9.5715377447e-05,predefined|9.31372218694e-05,basi|9.50130490276e-05,matrix-based|1.29920691345e-05,ct|4.94603428051e-05,derivation|8.04972751385e-05,inversion|9.34144208954e-05,academic|6.04695456577e-05,intra-operative|2.1761747446e-05,incapable|3.33795538331e-05,triangular_mesh|6.34829971417e-05
yield|5.77881903783e-05,applying|9.34068164745e-05,widely|9.02519285397e-05,assist|7.05760053183e-05,city|8.38741236608e-05,inverse|6.92187517824e-05,denoising|1.56562594889e-05,seismic|6.03444751799e-05,m|8.35570529767e-05,candidate|9.57153774446e-05,usual|9.3137221867e-05,quantitative|9.50130490213e-05,attitude|1.29918490162e-05,put|4.94603394965e-05,non-specialist|8.04972747779e-05,clas|9.34144208936e-05,determination|6.04695455864e-05,contributing|2.17617474154e-05,similarity_search|3.33795535841e-05,workflow|6.34829969741e-05
dominant|5.77881903373e-05,engineer|9.3406816474e-05,complement|9.02519285105e-05,vary|7.057600515e-05,readily|8.38741235899e-05,outperformed|6.92187513833e-05,preventing|1.56562547998e-05,embed|6.03444748093e-05,experienced|8.35570528653e-05,shear|9.57153774445e-05,ct|9.31372218613e-05,remember|9.50130490206e-05,science_of_interaction|1.29918473022e-05,workload|4.94603390164e-05,nowaday|8.04972743863e-05,atomic|9.34144208885e-05,elaborate|6.04695444551e-05,inserted|2.17617051761e-05,deal|3.33795534563e-05,usable|6.34829965813e-05
administrator|5.77881902662e-05,ice|9.3406816474e-05,preview|9.02519284286e-05,resolved|7.05760049035e-05,scalable|8.38741235829e-05,template|6.92187507185e-05,interpret|1.56561959051e-05,geographic|6.0344474078e-05,feed|8.35570527174e-05,2001|9.57153774404e-05,focuse|9.31372218505e-05,paging|9.50130490031e-05,bcc|1.29899190104e-05,gaining|4.94603377655e-05,motivated|8.04972739663e-05,operating|9.34144208702e-05,expect|6.04695438643e-05,bigger|2.17616271523e-05,generally|3.33795530042e-05,parallel_coordinate|6.34829964268e-05
pre-integrated|5.77881901082e-05,trivariate|9.34068164729e-05,creating|9.0251928408e-05,affordance|7.05760048009e-05,plotting|8.38741235569e-05,decoded|6.92187499216e-05,deduced|1.56560477884e-05,dimensionality|6.03444738296e-05,theater|8.35570526676e-05,u|9.57153774379e-05,hue-preserving|9.31372218293e-05,visual_data_mining|9.50130489993e-05,task_and_requirements_analysi|1.29850542155e-05,andaccuracy|4.94603376866e-05,hypothesis|8.04972738427e-05,temporal_coherence|9.34144208678e-05,neighborhood|6.04695432063e-05,linear_discriminant_analysi|2.17615654279e-05,time-resolved|3.33795523208e-05,rs|6.34829960431e-05
large_volume|5.77881886966e-05,noteworthy|9.34068164726e-05,dt-mrus|9.02519283801e-05,encompas|7.05760045817e-05,creating|8.38741234951e-05,follow|6.92187494441e-05,visual_design|1.56560014286e-05,3d_visualization|6.03444730582e-05,relational|8.35570525402e-05,spanned|9.57153774371e-05,familiarity|9.3137221828e-05,topology_visualization|9.50130489905e-05,bigger|1.29844662576e-05,visual_data_exploration|4.94603370779e-05,fractal|8.04972736066e-05,unstructured_datum|9.34144208379e-05,indicate|6.04695423169e-05,consistently|2.17615374846e-05,broken|3.33795509051e-05,deploying|6.34829956441e-05
star_coordinate|5.77881884471e-05,representative|9.34068164712e-05,specialized|9.02519283078e-05,roughly|7.05760039856e-05,whole|8.38741234919e-05,versatility|6.9218749411e-05,attenuate|1.56559714375e-05,time_series|6.03444729309e-05,manual|8.35570525276e-05,flow_visualization_technique|9.57153774325e-05,mas|9.3137221812e-05,innovative|9.50130489818e-05,bear|1.29744347262e-05,representative|4.94603369819e-05,period|8.04972735031e-05,mentioned|9.34144208365e-05,prototyping|6.04695421141e-05,luman|2.17614845441e-05,success|3.33795487066e-05,answered|6.34829953705e-05
comprising|5.77881882078e-05,hundred|9.34068164676e-05,person|9.02519282991e-05,embody|7.05760039391e-05,embedding|8.38741234899e-05,selected|6.92187486692e-05,volume_raycasting|1.56558846707e-05,compare|6.03444728174e-05,exchange|8.35570525141e-05,enrich|9.57153774193e-05,parallel_processing|9.31372217846e-05,lend|9.50130489738e-05,builder|1.29727547485e-05,affecting|4.94603345171e-05,connecting|8.04972733353e-05,video_visualization|9.34144208329e-05,surface_extraction|6.04695415207e-05,ly|2.17613117242e-05,elliptical|3.33795439432e-05,predict|6.3482994849e-05
outcome|5.77881881658e-05,possible|9.34068164674e-05,guiding|9.02519282519e-05,whenever|7.05760039346e-05,workstation|8.38741234839e-05,data_presentation|6.92187486226e-05,glean|1.56557639647e-05,i/o|6.03444718559e-05,onto|8.3557052433e-05,collaborator|9.57153774173e-05,geodesic|9.31372217813e-05,fuel|9.50130489722e-05,amr|1.29678964842e-05,offering|4.94603332834e-05,caching|8.04972717019e-05,fact|9.34144208304e-05,notational|6.04695402389e-05,intervention|2.17612880573e-05,exercise|3.33795410788e-05,tumor|6.34829947355e-05
introducing|5.7788188064e-05,distant|9.34068164673e-05,expensive|9.0251928185e-05,contour|7.05760038297e-05,corpu|8.3874123409e-05,widely|6.92187485593e-05,sparse_sampling|1.56557506916e-05,consequently|6.03444711362e-05,group|8.35570523839e-05,grouping|9.57153774144e-05,concurrently|9.31372217696e-05,inspect|9.5013048971e-05,abdominal|1.29574287701e-05,systematically|4.94603294431e-05,task-based|8.04972716919e-05,contribution|9.34144208278e-05,parallel_processing|6.04695398572e-05,archive|2.17612858987e-05,asynchronou|3.33795387996e-05,immediate-mode|6.34829946422e-05
stem|5.77881873186e-05,portion|9.34068164668e-05,surface_extraction|9.0251928081e-05,occlude|7.05760031606e-05,iterative|8.38741233353e-05,comprehension|6.92187483926e-05,maliciou|1.56557445366e-05,ymy|6.0344470609e-05,euclidean|8.35570523532e-05,node-link_diagram|9.57153774043e-05,despite|9.31372217435e-05,comprehensively|9.50130489621e-05,node-link|1.29534148514e-05,overload|4.94603288643e-05,initially|8.04972715923e-05,pointing|9.34144208167e-05,separate|6.04695397947e-05,faithful|2.17612041446e-05,cartesian|3.33795347715e-05,emphasizing|6.34829944117e-05
evolutionary|5.77881867818e-05,affect|9.34068164619e-05,competitive|9.02519280713e-05,contribution|7.05760030332e-05,ultimate|8.38741233099e-05,unknown|6.92187469365e-05,depend|1.56557371405e-05,three-step|6.03444702254e-05,reliance|8.35570522425e-05,constantly|9.57153773971e-05,measured|9.3137221742e-05,collection|9.50130489524e-05,time-period|1.29428495572e-05,eye|4.94603284431e-05,iius|8.04972715206e-05,gaining|9.34144208051e-05,pathological|6.04695395157e-05,overcoming|2.17611693129e-05,enabled|3.33795335722e-05,broken|6.34829937827e-05
