Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
prototypical|9.00999423323e-06,observed|0.000100024381196,profile|9.88252775746e-05,venue|3.41357878869e-05,bit-stream|6.0259284248e-05,pre-defined|8.53594533329e-05,earth|2.41004073482e-05,carefully|9.00852470167e-05,screen-space|8.63934902316e-05,electrophysiological|8.60578992785e-05,gradient|5.97551728077e-05,straight-line|0.00011375746597,iv|8.87581423914e-05,information_retrieval|8.77511524739e-05,educational|0.000110324859031,regression|7.85029563003e-05,simultaneou|8.54891393303e-05,recently|0.000102520322781,scene|0.000103791849514,word|1.60493082659e-05
decision_tree|9.00999415971e-06,guaranteed|0.000100024381196,philosophy|9.88252775714e-05,stacked|3.41357878548e-05,gui|6.02592842467e-05,direction|8.53594533328e-05,duplicate|2.41004071666e-05,accelerated|9.00852470087e-05,linking|8.63934902307e-05,back|8.60578992685e-05,recommendation|5.97551727944e-05,perception-based|0.00011375746597,exposure|8.87581423873e-05,transportation|8.7751152473e-05,intrinsic|0.000110324859031,maxima|7.85029562861e-05,symmetric_tensor_field|8.54891393301e-05,projected|0.00010252032278,level-of-detail|0.000103791849514,security|1.60493078852e-05
situ|9.00999391659e-06,predictive|0.000100024381195,reported|9.88252775682e-05,finite-element|3.41357878039e-05,commonly|6.02592842279e-05,reasonably|8.53594533326e-05,mental|2.41004071536e-05,meta-datum|9.0085247006e-05,responsible|8.6393490226e-05,electrical|8.60578992576e-05,large_database|5.97551727912e-05,hardware-assisted_volume_rendering|0.00011375746597,infrastructure|8.87581423869e-05,tetrahedral_mesh|8.77511524727e-05,ws|0.000110324859031,statistical|7.8502956276e-05,voting|8.54891393296e-05,simpler|0.00010252032278,pair-wise|0.000103791849513,relying|1.60493078683e-05
simplest|9.00999371546e-06,expertise|0.000100024381195,earlier|9.88252775658e-05,asynchronou|3.41357877937e-05,harnes|6.02592842243e-05,programmed|8.53594533303e-05,decide|2.41004069561e-05,multitude|9.00852470035e-05,flexibility|8.63934902254e-05,attractive|8.60578992544e-05,failure|5.97551727908e-05,basi|0.000113757465969,banding|8.87581423862e-05,productive|8.77511524726e-05,preserve|0.000110324859031,image_analysi|7.85029562748e-05,trail|8.54891393289e-05,answered|0.000102520322779,embodiment|0.000103791849513,controlling|1.60493076205e-05
score|9.00999357679e-06,group_work|0.000100024381195,k|9.88252775657e-05,splitting|3.41357877842e-05,occlusion|6.02592842234e-05,account|8.53594533268e-05,minimum|2.41004069102e-05,unfamiliar|9.00852470014e-05,buffer|8.63934902234e-05,teach|8.60578992322e-05,assistance|5.97551727832e-05,scanning|0.000113757465969,u|8.87581423841e-05,demographic|8.77511524719e-05,measured|0.000110324859031,signal|7.85029562653e-05,r|8.54891393285e-05,ace|0.000102520322779,vendor|0.000103791849512,3d_visualization_framework|1.6049307368e-05
despite|9.00999336037e-06,flexible|0.000100024381195,browsing|9.88252775649e-05,flat|3.41357877357e-05,modality|6.02592842094e-05,cube|8.53594533244e-05,differing|2.41004068711e-05,10|9.00852469986e-05,safety|8.6393490223e-05,temporal_datum|8.60578992305e-05,analytical|5.97551727691e-05,nerve|0.000113757465969,real-valued|8.87581423813e-05,spirit|8.77511524704e-05,toward|0.000110324859031,width|7.85029562647e-05,specialized|8.54891393281e-05,million|0.000102520322779,tensor|0.000103791849512,interactive_manipulation|1.60493070995e-05
mixed|9.00999288403e-06,limit|0.000100024381194,ordered|9.88252775595e-05,finally|3.41357875679e-05,deficiency|6.02592842054e-05,extensive|8.53594533214e-05,augmented|2.41004068689e-05,judgment|9.00852469978e-05,opportunity|8.63934902195e-05,general-purpose|8.60578992172e-05,theoretical|5.97551727634e-05,fcc|0.000113757465969,geared|8.87581423791e-05,segmented|8.77511524687e-05,model_fitting|0.000110324859031,aligned|7.85029562533e-05,real-valued|8.54891393279e-05,ensure|0.000102520322779,indicated|0.000103791849512,estimation|1.60493069016e-05
versatile|9.00999272702e-06,opaque|0.000100024381194,well-known|9.88252775587e-05,tendency|3.41357875676e-05,go|6.02592841762e-05,diagram|8.53594533208e-05,extensively|2.410040674e-05,methodological|9.00852469967e-05,ray-casting|8.63934902162e-05,couple|8.60578992148e-05,respecting|5.97551727535e-05,color_blending|0.000113757465968,sure|8.87581423773e-05,painting|8.77511524644e-05,human|0.000110324859031,arising|7.85029562473e-05,conflicting|8.54891393278e-05,inquiry|0.000102520322778,velocity|0.000103791849512,framing|1.60493065095e-05
ip|9.00999268917e-06,requiring|0.000100024381194,spring|9.88252775572e-05,rasterization|3.41357875555e-05,higher-level|6.02592841615e-05,audience|8.53594533203e-05,depicted|2.41004067069e-05,fuzzy|9.00852469897e-05,consist|8.63934902161e-05,richnes|8.60578992107e-05,thresholding|5.97551727443e-05,attempt|0.000113757465968,integral|8.87581423765e-05,international|8.77511524635e-05,shadow|0.000110324859031,analytic|7.85029562227e-05,furthermore|8.54891393272e-05,primary|0.000102520322778,treemap|0.000103791849511,quantitatively|1.60493063588e-05
ourimplementation|9.00999218124e-06,non-overlapping|0.000100024381193,adjusting|9.88252775529e-05,basing|3.41357875069e-05,never|6.02592841355e-05,atomic|8.53594533169e-05,successfully|2.41004066871e-05,incorporated|9.00852469889e-05,great|8.63934902158e-05,led|8.60578992065e-05,iconic|5.97551727384e-05,depth|0.000113757465968,track|8.87581423765e-05,presenter|8.77511524634e-05,angiography|0.00011032485903,day|7.85029562218e-05,ratio|8.54891393239e-05,discus|0.000102520322777,taken|0.000103791849511,resolving|1.6049306248e-05
atomic|9.00999187314e-06,extensive|0.000100024381193,labeling|9.88252775525e-05,multi-attribute|3.41357874854e-05,theory|6.02592841303e-05,acceleration|8.53594533162e-05,capturing|2.4100406647e-05,biological_datum|9.00852469774e-05,consistent|8.63934902115e-05,succeed|8.60578992032e-05,log|5.97551727173e-05,matched|0.000113757465968,wider|8.87581423763e-05,exploratory_data_analysi|8.77511524624e-05,wheel|0.00011032485903,lic|7.85029562139e-05,call|8.54891393216e-05,svg|0.000102520322777,vary|0.000103791849511,well-understood|1.60493061382e-05
repository|9.00999181954e-06,come|0.000100024381191,address|9.88252775524e-05,sharing|3.41357873662e-05,organic|6.02592841276e-05,drawn|8.53594533157e-05,timely|2.4100406489e-05,reading|9.00852469756e-05,correspondingly|8.63934902113e-05,university|8.60578992019e-05,discussing|5.97551726746e-05,thoroughly|0.000113757465968,interesting|8.87581423762e-05,footprint|8.77511524608e-05,single|0.00011032485903,exactly|7.85029562064e-05,empirical_evaluation|8.5489139319e-05,world_wide_web|0.000102520322776,subspace|0.00010379184951,translation|1.60493059749e-05
explosive|9.00999180249e-06,much|0.000100024381191,low-dimensional|9.88252775518e-05,cutting_plane|3.41357872844e-05,4d_pc-mrus|6.02592840349e-05,candidate|8.53594533142e-05,disadvantage|2.41004064034e-05,ly|9.00852469744e-05,theme|8.63934902098e-05,detector|8.60578991892e-05,determine|5.97551726419e-05,spatial_clustering|0.000113757465968,minima|8.87581423736e-05,necessary|8.77511524594e-05,execution|0.00011032485903,percentage|7.85029562034e-05,trigger|8.54891393184e-05,virtual_reality|0.000102520322776,adjustment|0.00010379184951,rarely|1.60493059603e-05
arising|9.00999168531e-06,removing|0.000100024381191,responsive|9.8825277551e-05,interpolate|3.41357872243e-05,alternatively|6.02592839958e-05,role|8.53594533128e-05,answered|2.4100406173e-05,took|9.00852469736e-05,node|8.63934902086e-05,4d|8.60578991871e-05,tomographic|5.97551726376e-05,protocol|0.000113757465968,benefit|8.87581423712e-05,urban_datum|8.77511524588e-05,surgical|0.00011032485903,live|7.85029561941e-05,suggested|8.5489139318e-05,highly|0.000102520322776,accepted|0.00010379184951,woman|1.60493055444e-05
straightforward|9.00999107989e-06,sparse|0.00010002438119,demo|9.8825277551e-05,upon|3.4135787202e-05,high-quality|6.02592839919e-05,spring|8.53594533091e-05,textured|2.41004061711e-05,updated|9.00852469713e-05,heuristic|8.63934902015e-05,skeleton|8.6057899184e-05,emergency|5.97551726097e-05,nonlinear|0.000113757465967,overlaid|8.87581423699e-05,high-resolution|8.7751152458e-05,mandatory|0.00011032485903,biological_datum|7.85029561924e-05,second-order|8.54891393179e-05,bookmark|0.000102520322776,namely|0.00010379184951,interrelation|1.60493053778e-05
located|9.00999099104e-06,green|0.000100024381189,useles|9.88252775491e-05,overplotting|3.41357871366e-05,indexed|6.02592839281e-05,detailed|8.53594533067e-05,coarse-to-fine|2.41004060414e-05,fit|9.00852469709e-05,comprise|8.63934902012e-05,submitted|8.60578991785e-05,tableau|5.97551726001e-05,controlled|0.000113757465967,flexibly|8.8758142366e-05,algorithmic|8.77511524579e-05,translucent|0.00011032485903,demonstration|7.85029561873e-05,andoutlier|8.54891393178e-05,obtaining|0.000102520322774,extremum_graph|0.00010379184951,adjusting|1.60493053699e-05
illuminated|9.00999085092e-06,postprocessing|0.000100024381187,math|9.8825277549e-05,tradeoff|3.41357871017e-05,vrml|6.02592839233e-05,discover|8.53594533036e-05,relieve|2.4100405972e-05,front|9.00852469652e-05,visualization_system|8.63934902003e-05,ideal|8.60578991731e-05,transportation|5.97551725974e-05,capability|0.000113757465967,suitable|8.87581423644e-05,taken|8.77511524571e-05,major|0.000110324859029,interesting|7.8502956176e-05,providing|8.54891393172e-05,geospatial|0.000102520322774,#3|0.00010379184951,compound|1.6049305239e-05
conformal_mapping|9.00999075636e-06,specification|0.000100024381187,therefore|9.88252775486e-05,indicative|3.41357870986e-05,artist|6.02592839195e-05,polyhedra|8.53594532988e-05,executing|2.41004058417e-05,department|9.0085246965e-05,radiological|8.6393490197e-05,fiber|8.60578991688e-05,morphology|5.97551725584e-05,viewpoint|0.000113757465967,ground|8.87581423637e-05,asked|8.77511524554e-05,hierarchical_datum|0.000110324859029,practitioner|7.85029561727e-05,today|8.54891393155e-05,comprising|0.000102520322773,topic|0.000103791849509,hit|1.6049305209e-05
pattern_extraction|9.00999059139e-06,constant|0.000100024381184,malignant|9.88252775474e-05,trajectory|3.41357870466e-05,scatterplot|6.02592838794e-05,scatterplot|8.53594532973e-05,inferred|2.41004057641e-05,running|9.00852469626e-05,meet|8.63934901967e-05,temporal_coherence|8.60578991589e-05,authoring|5.97551725449e-05,arrow|0.000113757465966,scale_space|8.87581423631e-05,showing|8.77511524549e-05,showcased|0.000110324859029,retain|7.85029561681e-05,maneuver|8.54891393146e-05,score|0.000102520322773,exist|0.000103791849509,hypothesis|1.60493051397e-05
renewed|9.00999039423e-06,culture|0.000100024381184,edge|9.88252775471e-05,expertise|3.41357869894e-05,user_model|6.02592838701e-05,active|8.53594532952e-05,choice|2.41004056274e-05,unit|9.00852469626e-05,skin|8.63934901959e-05,responsible|8.60578991394e-05,white|5.97551725448e-05,c2|0.000113757465966,empirically|8.87581423598e-05,on-the-fly|8.77511524544e-05,full|0.000110324859029,user-centered_design|7.85029561655e-05,animate|8.54891393141e-05,figure|0.000102520322772,solution|0.000103791849509,liberal|1.60493046601e-05
housing|9.00999034442e-06,animal|0.000100024381184,slicing|9.88252775451e-05,unconstrained|3.41357869508e-05,decoding|6.02592838623e-05,occurring|8.53594532945e-05,composing|2.41004055753e-05,filtering|9.00852469611e-05,height|8.63934901942e-05,intermediate|8.60578991326e-05,supported|5.97551725435e-05,craft|0.000113757465966,compres|8.87581423581e-05,guide|8.77511524539e-05,simulation-based|0.000110324859029,adaptive_refinement|7.85029561609e-05,threshold|8.54891393138e-05,architectural|0.000102520322772,detection|0.000103791849508,period|1.60493043503e-05
state-of-the-art|9.00999033855e-06,built|0.000100024381183,file|9.88252775449e-05,cannot|3.41357868948e-05,bead|6.02592838513e-05,merging|8.53594532944e-05,line-type|2.41004055348e-05,realize|9.00852469608e-05,office|8.63934901939e-05,vital|8.6057899132e-05,reaching|5.97551725157e-05,perceivable|0.000113757465966,fitting|8.87581423579e-05,back|8.77511524526e-05,exist|0.000110324859029,incoming|7.85029561507e-05,appeal|8.54891393134e-05,convention|0.000102520322771,brain|0.000103791849508,lower|1.60493042537e-05
space-efficient|9.009990321e-06,fewer|0.000100024381182,indicated|9.88252775425e-05,distinction|3.41357868199e-05,load|6.02592838421e-05,country|8.53594532909e-05,dog|2.41004055053e-05,overload|9.008524696e-05,interval_volume_rendering|8.63934901935e-05,transmitted|8.60578991208e-05,skeleton|5.97551725055e-05,proximity|0.000113757465966,sequential|8.87581423575e-05,unsteady_flow|8.77511524508e-05,prefer|0.000110324859029,thousand|7.8502956142e-05,industrial|8.54891393128e-05,invasive|0.000102520322771,sentinel|0.000103791849508,virtue|1.60493039785e-05
unprecedented|9.00999007169e-06,subsystem|0.000100024381181,rdt|9.88252775418e-05,prediction|3.41357867026e-05,quick|6.02592838395e-05,dynamically|8.53594532896e-05,sdsc|2.41004054385e-05,save|9.00852469597e-05,distortion|8.63934901905e-05,reported|8.60578991196e-05,raster|5.97551724882e-05,maxima|0.000113757465966,time-series_datum|8.8758142357e-05,acces|8.77511524506e-05,colleague|0.000110324859029,robot|7.85029561367e-05,assume|8.54891393125e-05,geometrical|0.000102520322771,differ|0.000103791849508,higher-level|1.60493037539e-05
inclusion|9.00998999688e-06,interrelated|0.00010002438118,core|9.88252775415e-05,shaped|3.41357866829e-05,geo-spatial_datum|6.02592838388e-05,highlighting|8.53594532869e-05,feasibility|2.41004053719e-05,computer-based|9.00852469592e-05,showing|8.63934901843e-05,terabyte|8.6057899107e-05,contributor|5.97551724772e-05,flattened|0.000113757465966,comparison|8.87581423515e-05,drawing|8.77511524492e-05,adopting|0.000110324859029,expandable|7.85029561179e-05,kept|8.54891393074e-05,navigational|0.00010252032277,quantitative|0.000103791849508,replacement|1.60493036516e-05
sensitive|9.00998980268e-06,voronoi_treemap|0.000100024381179,almost|9.88252775336e-05,heavy|3.41357866607e-05,incomplete|6.02592838369e-05,though|8.53594532866e-05,addressing|2.41004053236e-05,preconditioned|9.00852469583e-05,lastly|8.63934901839e-05,pre-processing|8.60578991048e-05,animate|5.97551724726e-05,scalingfactor|0.000113757465966,pc|8.87581423475e-05,sample|8.77511524489e-05,series|0.000110324859028,mouse|7.850295611e-05,turbulent|8.54891393054e-05,gain|0.00010252032277,precisely|0.000103791849508,tight|1.60493035202e-05
highaccuracy|9.00998979041e-06,indication|0.000100024381179,establish|9.88252775317e-05,i/o|3.41357865799e-05,disc|6.02592837811e-05,array|8.53594532848e-05,expose|2.4100405236e-05,sure|9.00852469545e-05,often|8.63934901835e-05,expression|8.60578991043e-05,impose|5.97551724585e-05,text_processing|0.000113757465966,excellent|8.87581423459e-05,exact|8.77511524483e-05,game|0.000110324859028,definition|7.85029561099e-05,postprocessing|8.5489139305e-05,implication|0.00010252032277,embassy|0.000103791849507,examine|1.60493033628e-05
phenomenon|9.0099896316e-06,maintain|0.000100024381178,tmy|9.88252775301e-05,accelerate|3.41357865561e-05,clutter_reduction|6.02592837808e-05,non-overlapping|8.53594532823e-05,organizing|2.41004051917e-05,guide|9.00852469483e-05,emphasize|8.63934901796e-05,unknown|8.60578990682e-05,year|5.97551724485e-05,in-between|0.000113757465966,subtree|8.87581423457e-05,correlation|8.77511524479e-05,allowing|0.000110324859028,asymptotic|7.85029561084e-05,feature-based|8.54891393046e-05,cycle|0.00010252032277,restricting|0.000103791849507,freedom|1.60493032937e-05
fewer|9.00998960573e-06,skipping|0.000100024381177,focus_and_context|9.88252775284e-05,deficiency|3.41357865429e-05,encoder|6.0259283773e-05,plane|8.53594532752e-05,disjoint|2.4100405028e-05,anyone|9.00852469441e-05,blocked|8.63934901795e-05,authoring|8.60578990651e-05,6|5.97551724276e-05,ask|0.000113757465966,query-based|8.87581423449e-05,visual_debugging|8.77511524476e-05,areal|0.000110324859028,assistant|7.8502956103e-05,formed|8.54891393043e-05,operating|0.00010252032277,done|0.000103791849506,stage|1.60493031735e-05
reliability|9.00998953509e-06,directional|0.000100024381177,functional|9.88252775263e-05,distance-based|3.41357863701e-05,patch|6.02592837621e-05,maximum|8.53594532751e-05,trying|2.41004049503e-05,vortice|9.00852469417e-05,structurally|8.63934901747e-05,population|8.60578990644e-05,go|5.97551724127e-05,activation|0.000113757465965,cooperation|8.87581423438e-05,second|8.77511524475e-05,final|0.000110324859028,namely|7.85029560998e-05,spiraling|8.54891393036e-05,updated|0.000102520322768,opponent|0.000103791849506,today|1.60493030935e-05
forming|9.00998948874e-06,usefulnes|0.000100024381176,bound|9.88252775261e-05,software_visualization|3.41357863445e-05,disjoint|6.02592837595e-05,faster|8.53594532737e-05,optimizing|2.41004048435e-05,leader|9.00852469332e-05,integrate|8.63934901733e-05,emerge|8.60578990606e-05,f|5.97551724056e-05,supported|0.000113757465965,limiting|8.87581423409e-05,viewpoint|8.77511524472e-05,hardware|0.000110324859028,ecological|7.85029560989e-05,similarly|8.54891393029e-05,awarenes|0.000102520322767,define|0.000103791849506,loaded|1.60493025635e-05
recognized|9.00998941675e-06,therefore|0.000100024381175,accelerate|9.88252775228e-05,stroke|3.41357863316e-05,magnetic_resonance_imaging|6.02592837521e-05,paradigm|8.53594532704e-05,var|2.41004046701e-05,turn|9.00852469318e-05,updated|8.63934901696e-05,color-coded|8.6057899059e-05,expression|5.97551724037e-05,incorporated|0.000113757465965,marker|8.87581423384e-05,optimal|8.77511524472e-05,precede|0.000110324859028,investigated|7.8502956098e-05,people'|8.54891393027e-05,restrict|0.000102520322766,free|0.000103791849505,biology|1.60493025183e-05
21|9.00998931933e-06,streamgraph|0.000100024381173,biggest|9.88252775222e-05,forward|3.4135786196e-05,cut|6.02592837204e-05,learned|8.53594532649e-05,exploratory|2.41004044293e-05,necessity|9.00852469307e-05,exceed|8.63934901684e-05,transfer|8.60578990588e-05,summary|5.97551723993e-05,outcome|0.000113757465965,cosmological|8.87581423275e-05,transfer_function|8.7751152446e-05,spatial_ability|0.000110324859028,move|7.85029560911e-05,select|8.54891393022e-05,interacting|0.000102520322764,follow|0.000103791849505,crossing|1.60493021058e-05
manage|9.00998891403e-06,shrink|0.000100024381172,enabled|9.88252775191e-05,traffic|3.4135786125e-05,depicted|6.02592837089e-05,data_analysi|8.53594532648e-05,imaged|2.41004040835e-05,distorted|9.00852469299e-05,layer|8.63934901659e-05,endoscopic|8.60578990555e-05,radiance|5.97551723786e-05,interactive_information_visualization|0.000113757465965,telescope|8.87581423272e-05,position|8.77511524456e-05,award|0.000110324859028,illuminated|7.850295609e-05,investigation|8.54891393018e-05,ie|0.000102520322764,fourth|0.000103791849505,onscreen|1.60493020622e-05
stem|9.00998871385e-06,close|0.000100024381172,community|9.88252775169e-05,disparate|3.41357861101e-05,renderer|6.02592837041e-05,evaluated|8.53594532622e-05,optimisation|2.41004040254e-05,sonar|9.00852469295e-05,riemann|8.63934901646e-05,building|8.60578990545e-05,continuum|5.97551723775e-05,orthographic_projection|0.000113757465965,cope|8.8758142326e-05,move|8.77511524455e-05,remove|0.000110324859028,opportunity|7.85029560739e-05,enormou|8.54891393004e-05,gridded|0.000102520322764,unique|0.000103791849504,potentially|1.60493011439e-05
reveal|9.00998871379e-06,weighting|0.00010002438117,n|9.88252775143e-05,poorly|3.41357860721e-05,typical|6.02592836965e-05,log|8.53594532621e-05,high-speed|2.41004039511e-05,explore|9.00852469185e-05,usability|8.63934901645e-05,arithmetic|8.60578990509e-05,confidence|5.97551723286e-05,author|0.000113757465965,ensured|8.87581423229e-05,volume_reconstruction|8.77511524442e-05,gestalt|0.000110324859028,cylindrical|7.8502956073e-05,expand|8.54891393003e-05,hypothesi|0.000102520322764,steady|0.000103791849504,paired|1.60493010815e-05
complete|9.00998869282e-06,color_transfer_function|0.00010002438117,foundation|9.88252775123e-05,on-going|3.41357859373e-05,diffuse|6.02592836835e-05,ball|8.53594532609e-05,recorded|2.41004038144e-05,coherency|9.00852469158e-05,shader|8.63934901625e-05,et|8.60578990474e-05,superior|5.97551723167e-05,improvement|0.000113757465965,peculiar|8.87581423214e-05,side-by-side|8.77511524395e-05,universe|0.000110324859027,scattered_data_interpolation|7.85029560652e-05,relevant|8.54891392968e-05,scientific_data_management|0.000102520322763,fundamental|0.000103791849504,might|1.60493007808e-05
conveyed|9.00998846691e-06,minor|0.000100024381169,equipment|9.88252775113e-05,tensor's|3.41357858884e-05,zoom|6.02592836165e-05,scanner|8.53594532586e-05,mostly|2.41004038124e-05,loaded|9.0085246915e-05,novelty|8.63934901599e-05,45|8.60578990362e-05,tertiary|5.97551722828e-05,encompas|0.000113757465963,low-resolution|8.875814232e-05,semantic|8.77511524383e-05,fem|0.000110324859027,near-real-time|7.85029560501e-05,lack|8.54891392952e-05,augmented|0.000102520322762,trivariate|0.000103791849504,emergent|1.60493007445e-05
native|9.00998830911e-06,overhead|0.000100024381168,informatic|9.88252775109e-05,word|3.41357857698e-05,geared|6.02592836089e-05,optimally|8.53594532567e-05,hand|2.41004037926e-05,scatter|9.00852469129e-05,mrus|8.63934901593e-05,plant|8.60578990329e-05,ranking|5.97551722185e-05,vium|0.000113757465963,visual_interaction|8.87581423195e-05,non-linear|8.77511524371e-05,input|0.000110324859027,adjustment|7.85029560497e-05,impact|8.54891392926e-05,wide|0.000102520322762,needed|0.000103791849503,marketing|1.60493006429e-05
acquisition|9.00998802067e-06,suggestive|0.000100024381167,2d_projection|9.88252775105e-05,freedom|3.41357857512e-05,hamper|6.02592835977e-05,adjust|8.53594532523e-05,correspondence|2.41004036506e-05,readability|9.00852469106e-05,suggest|8.63934901591e-05,distance-based|8.60578990228e-05,walk|5.97551721348e-05,save|0.000113757465963,disseminating|8.87581423193e-05,composed|8.7751152436e-05,subsystem|0.000110324859027,manner|7.85029560496e-05,discus|8.54891392896e-05,bundle|0.000102520322761,aspect_ratio_selection|0.000103791849503,impression|1.6049300578e-05
image_processing|9.00998799777e-06,exploiting|0.000100024381167,squarified|9.88252775078e-05,optimal|3.41357857135e-05,student|6.0259283584e-05,firstimplementation|8.53594532509e-05,verify|2.41004034072e-05,depict|9.00852469039e-05,silicon|8.63934901574e-05,preservation|8.60578990177e-05,quite|5.9755172116e-05,organizational_chart|0.000113757465963,ordered|8.87581423177e-05,sensemaking|8.77511524352e-05,pointwise|0.000110324859027,obtrusive|7.8502956043e-05,remain|8.54891392896e-05,qualitative|0.000102520322761,visualization_system|0.000103791849503,expressive|1.60493003538e-05
compres|9.00998794232e-06,selecting|0.000100024381167,surveillance|9.88252775057e-05,transparency|3.41357857009e-05,constructing|6.02592835646e-05,home|8.53594532495e-05,condition|2.41004033922e-05,part|9.00852469013e-05,university|8.63934901568e-05,minor|8.60578990119e-05,compound|5.97551721115e-05,overview-first|0.000113757465963,polyp|8.87581423165e-05,anomaly|8.77511524331e-05,cerebral_aneurysm|0.000110324859027,spacetime|7.85029560369e-05,greater|8.54891392879e-05,composited|0.00010252032276,gradient|0.000103791849503,depicted|1.60493000718e-05
unimportant|9.00998765637e-06,careful|0.000100024381167,tightly-coupled|9.88252775045e-05,interpolating|3.41357856605e-05,multifield|6.02592835525e-05,dynamic_network|8.53594532479e-05,compare|2.41004032679e-05,availability|9.00852469006e-05,mining|8.63934901564e-05,nerve|8.60578990108e-05,lattice|5.97551721093e-05,magnetic|0.000113757465963,genu|8.87581423152e-05,ongoing|8.77511524326e-05,likely|0.000110324859027,unsteady_flow|7.85029560278e-05,forecast|8.54891392873e-05,3d_visualization_framework|0.000102520322757,externalization|0.000103791849502,earth|1.60492999972e-05
interested|9.00998764287e-06,successful|0.000100024381167,international|9.88252775015e-05,on-line|3.41357855666e-05,favorable|6.02592835326e-05,synthesizing|8.53594532468e-05,adopted|2.41004032378e-05,disambiguate|9.0085246897e-05,[21]|8.63934901533e-05,footprint|8.60578990092e-05,distributed_visualization|5.97551720881e-05,property|0.000113757465963,relate|8.8758142315e-05,sharing|8.77511524325e-05,neighbourhood|0.000110324859027,overview_and_detail|7.85029560265e-05,clustered_datum|8.54891392862e-05,tangent|0.000102520322757,trajectory_analysi|0.000103791849502,accommodate|1.60492999691e-05
generality|9.00998763735e-06,percent|0.000100024381166,populate|9.88252775013e-05,collision_detection|3.41357855384e-05,encapsulation|6.02592835151e-05,greatly|8.53594532463e-05,monitoring|2.41004031577e-05,sky|9.00852468969e-05,bridge|8.63934901506e-05,dof|8.60578990062e-05,pet|5.9755172045e-05,data_integration|0.000113757465962,realism|8.87581423086e-05,added|8.77511524324e-05,information_retrieval|0.000110324859027,particle-in-cell|7.85029560206e-05,decoding|8.54891392842e-05,eg|0.000102520322755,active|0.000103791849502,applicability|1.60492997654e-05
radiofrequency|9.00998754577e-06,emphasize|0.000100024381165,premise|9.88252775004e-05,eye|3.41357854458e-05,arithmetic|6.02592835139e-05,knot_theory|8.53594532445e-05,refine|2.41004030561e-05,acces|9.00852468936e-05,requirement|8.63934901459e-05,sketch|8.60578990062e-05,carefully|5.97551720287e-05,vector|0.000113757465962,long|8.8758142306e-05,reach|8.77511524296e-05,run|0.000110324859027,provenance|7.8502956009e-05,cartogram|8.54891392809e-05,placed|0.000102520322755,help|0.000103791849501,hold|1.60492997639e-05
metabolism|9.0099874994e-06,improve|0.000100024381163,tensor|9.88252774996e-05,hand|3.41357854095e-05,pick|6.02592835021e-05,specular|8.53594532437e-05,intent|2.41004029192e-05,essential|9.00852468921e-05,deviation|8.63934901458e-05,parallelism|8.60578989994e-05,acquiring|5.97551720202e-05,lot|0.000113757465962,well-known|8.87581423058e-05,university|8.77511524293e-05,controlled|0.000110324859027,correctnes|7.85029560029e-05,player|8.54891392804e-05,agree|0.000102520322755,macromolecule|0.000103791849501,factory|1.60492996478e-05
derive|9.00998747604e-06,banking|0.000100024381162,spatially|9.88252774994e-05,affecting|3.41357853522e-05,noisy|6.02592834992e-05,principal|8.53594532409e-05,vorticity|2.4100402901e-05,zooming|9.00852468919e-05,top|8.63934901392e-05,carefully|8.60578989955e-05,crack|5.97551720067e-05,eye-tracking|0.000113757465962,addressing|8.8758142305e-05,deploying|8.77511524277e-05,marginal|0.000110324859027,impossible|7.85029560022e-05,descriptor|8.548913928e-05,smoke|0.000102520322755,hierarchical_datum|0.000103791849501,charge|1.60492996469e-05
closer|9.0099874626e-06,productive|0.000100024381161,maximizing|9.8825277499e-05,semi-transparent|3.41357852822e-05,multi-touch_interaction|6.02592834568e-05,layered|8.53594532389e-05,scale-invariant|2.41004028234e-05,maximum|9.00852468899e-05,painting|8.63934901391e-05,costly|8.60578989874e-05,practitioner|5.97551719967e-05,software|0.000113757465962,normally|8.87581423039e-05,view-independent|8.77511524273e-05,video_visual_analytic|0.000110324859026,consisted|7.85029559959e-05,box|8.54891392777e-05,module|0.000102520322755,unprecedented|0.0001037918495,resolved|1.60492993044e-05
localization|9.00998733091e-06,gigabyte|0.000100024381161,va|9.8825277496e-05,architectural|3.41357852053e-05,meeting|6.02592834538e-05,expressed|8.53594532385e-05,machine_learning|2.41004027591e-05,solved|9.00852468888e-05,legibility|8.63934901379e-05,nested|8.60578989858e-05,information-theoretic|5.97551719843e-05,signature|0.000113757465962,iconic|8.87581423031e-05,published|8.77511524272e-05,social_data_analysi|0.000110324859026,roam|7.85029559948e-05,radiologist|8.54891392765e-05,interactivity|0.000102520322755,overwhelm|0.0001037918495,timeline|1.60492992475e-05
eliminate|9.00998713561e-06,storage|0.00010002438116,palette|9.88252774951e-05,floating-point|3.41357851951e-05,seven|6.02592834435e-05,shear|8.53594532373e-05,asked|2.41004026436e-05,al|9.00852468886e-05,hybrid|8.63934901369e-05,cohesive|8.60578989746e-05,conceptually|5.97551719839e-05,task-oriented|0.000113757465962,decomposed|8.87581423007e-05,bring|8.77511524259e-05,complemented|0.000110324859026,demo|7.85029559935e-05,equilibrium|8.54891392765e-05,galilean|0.000102520322754,sketch-based|0.0001037918495,literary|1.60492990645e-05
